relative_time_s,lord_x_g,lord_y_g,prototype_calibrated_to_lord_y_g,lord_z_g,prototype_calibrated_to_lord_z_g,lord_x_norm,lord_y_norm,prototype_y_norm,lord_z_norm,prototype_z_norm,our_y_raw,our_z_raw,sample_ts_utc,sample_ts_et,batch_id,sample_in_batch
19.520,0.754445310,0.284972882,-0.250426431,-0.028396560,-0.038930938,-3.419988520,0.683520497,-1.857653289,-0.189877647,-0.342185390,-1913,154,2026-05-03T23:57:31.097Z,2026-05-03 19:57:31.097,102634,3
19.560,1.227098861,-0.615363066,-0.062872823,-0.030628660,-0.038182220,3.640221494,-2.647812375,-0.864096545,-0.200178098,-0.337228018,-869,-12,2026-05-03T23:57:31.137Z,2026-05-03 19:57:31.137,102634,4
19.600,0.863088846,0.184279200,-0.106340893,0.123980326,-0.031884314,-1.797137739,0.310943824,-1.094366676,0.513294578,-0.295528688,-1120,60,2026-05-03T23:57:31.177Z,2026-05-03 19:57:31.177,102634,5
19.640,1.111958456,-0.450283371,-0.164931468,-0.229448451,-0.004295805,1.920324465,-2.037001027,-1.404747597,-1.117669976,-0.112861254,-1485,256,2026-05-03T23:57:31.217Z,2026-05-03 19:57:31.217,102634,6
19.680,0.967651911,-0.051388639,-0.035203613,0.083016481,-0.137575576,-0.235238555,-0.561050705,-0.717520156,0.324259094,-0.995325551,-576,-552,2026-05-03T23:57:31.257Z,2026-05-03 19:57:31.257,102634,7
19.720,1.000712924,-0.196536786,-0.193322505,-0.144803995,0.034942152,0.258606664,-1.098113335,-1.555147830,-0.727061977,0.146938834,-1698,485,2026-05-03T23:57:31.297Z,2026-05-03 19:57:31.297,102634,8
19.760,1.059136391,-0.202645799,-0.023590060,0.156202751,-0.060460419,1.131300720,-1.120717293,-0.655997886,0.661991108,-0.484735140,-619,-163,2026-05-03T23:57:31.337Z,2026-05-03 19:57:31.337,102634,9
19.800,0.952942920,-0.110966647,-0.168675306,-0.165620509,0.002963477,-0.454952478,-0.781495279,-1.424580407,-0.823123754,-0.064796517,-1516,297,2026-05-03T23:57:31.377Z,2026-05-03 19:57:31.377,102634,10
19.840,1.068623281,-0.249647651,-0.068621117,0.041831212,-0.084739902,1.273010085,-1.294628836,-0.894547873,0.134201809,-0.645493043,-836,-248,2026-05-03T23:57:31.417Z,2026-05-03 19:57:31.417,102634,11
19.880,0.989978120,-0.120524307,-0.127674616,-0.035913363,-0.039667511,0.098256725,-0.816859578,-1.207381110,-0.224565371,-0.347062343,-1228,39,2026-05-03T23:57:31.457Z,2026-05-03 19:57:31.457,102634,12
19.920,1.018037601,-0.196176159,-0.100170691,-0.072709472,-0.056670249,0.517392099,-1.096778979,-1.061680314,-0.394368040,-0.459639885,-1051,-74,2026-05-03T23:57:31.497Z,2026-05-03 19:57:31.497,102634,13
19.960,1.034258833,-0.172023793,-0.112603756,0.065126473,-0.043981388,0.759694959,-1.007412814,-1.127543913,0.241702240,-0.375625135,-1138,3,2026-05-03T23:57:31.537Z,2026-05-03 19:57:31.537,102634,14
20.000,0.993050635,-0.170818388,-0.100167083,-0.114120468,-0.046632581,0.144152070,-1.002952697,-1.061661200,-0.585466987,-0.393179060,-1065,-22,2026-05-03T23:57:31.577Z,2026-05-03 19:57:31.577,102634,15
20.040,1.023022313,-0.189207472,-0.124231547,0.013700860,-0.060297753,0.591850691,-1.070994140,-1.189141608,0.004388934,-0.483658102,-1180,-71,2026-05-03T23:57:31.617Z,2026-05-03 19:57:31.617,102634,16
20.080,1.009089408,-0.187964188,-0.091838530,-0.044777177,-0.051353137,0.383729464,-1.066393869,-1.017541067,-0.265469132,-0.424434531,-1012,-54,2026-05-03T23:57:31.657Z,2026-05-03 19:57:31.657,102634,17
20.120,0.999038830,-0.169464618,-0.133839122,-0.007835296,-0.039201093,0.233600068,-0.997943611,-1.240037302,-0.094993771,-0.343974124,-1263,47,2026-05-03T23:57:31.697Z,2026-05-03 19:57:31.697,102634,18
20.160,1.013630338,-0.214675110,-0.092336297,-0.016202130,-0.050475062,0.451559099,-1.165226944,-1.020177965,-0.133604124,-0.418620671,-1016,-49,2026-05-03T23:57:31.737Z,2026-05-03 19:57:31.737,102634,19
20.200,0.990566742,-0.146064559,-0.132915363,-0.003072172,-0.039811672,0.107049202,-0.911361056,-1.235143727,-0.073013428,-0.348016852,-1257,43,2026-05-03T23:57:31.777Z,2026-05-03 19:57:31.777,102634,20
20.240,1.011409550,0.229685200,-0.090199594,-0.114221342,-0.090635690,0.418386325,0.478950556,-1.008858879,-0.585932485,-0.684529894,-948,-259,2026-05-03T23:57:31.817Z,2026-05-03 19:57:31.817,102634,21
20.280,0.909463406,0.481519350,0.487286663,-0.561574194,-0.253338911,-1.104422899,1.410762044,2.050348418,-2.650327616,-1.761811039,2497,-1625,2026-05-03T23:57:31.857Z,2026-05-03 19:57:31.857,102634,22
20.320,0.955479336,0.475467452,0.130399259,-0.210354133,-0.194324053,-0.417065044,1.388369418,0.159753554,-1.029555600,-1.371065276,426,-996,2026-05-03T23:57:31.897Z,2026-05-03 19:57:31.897,102634,23
20.360,0.929916246,0.366924919,0.535477691,0.251417860,-0.033170789,-0.798910865,0.986751212,2.305638203,1.101379406,-0.304046620,2458,-528,2026-05-03T23:57:31.937Z,2026-05-03 19:57:31.937,102634,24
20.400,0.876539314,0.686022067,0.266871349,0.224636978,0.300697067,-1.596222870,2.167442510,0.882708273,0.977793912,1.906539878,495,1445,2026-05-03T23:57:31.977Z,2026-05-03 19:57:31.977,102634,25
20.440,0.954806340,0.188670080,0.493100099,0.044294577,0.074846256,-0.427117848,0.327190518,2.081144830,0.145569479,0.411149575,2071,70,2026-05-03T23:57:32.017Z,2026-05-03 19:57:32.017,102634,26
20.480,0.891568825,0.706820717,0.313756382,0.481039262,0.321633301,-1.371721210,2.244399590,1.131079610,2.161011194,2.045161661,727,1511,2026-05-03T23:57:32.057Z,2026-05-03 19:57:32.057,102634,27
20.520,0.956443481,0.208745637,0.461928391,0.239033365,0.270523281,-0.402663226,0.401472081,1.916014119,1.044228789,1.706754959,1624,1112,2026-05-03T23:57:32.097Z,2026-05-03 19:57:32.097,102634,28
20.560,0.896290374,0.631189983,0.382470340,0.399204454,0.322258397,-1.301193601,1.964558326,1.495088693,1.783368854,2.049300513,1109,1452,2026-05-03T23:57:32.137Z,2026-05-03 19:57:32.137,102634,29
20.600,0.929157031,0.277292237,0.390667018,0.093352777,0.231813931,-0.810251560,0.655101342,1.538510225,0.371957906,1.450454854,1281,976,2026-05-03T23:57:32.177Z,2026-05-03 19:57:32.177,102634,30
20.640,0.906385276,0.564532826,0.406266120,0.328367746,0.210992692,-1.150402114,1.717920192,1.621145759,1.456479341,1.312594469,1397,854,2026-05-03T23:57:32.217Z,2026-05-03 19:57:32.217,102634,31
20.680,0.929833138,0.369828579,0.351723281,0.041776470,0.193157100,-0.800152280,0.997495046,1.332207539,0.133949195,1.194502485,1118,811,2026-05-03T23:57:32.257Z,2026-05-03 19:57:32.257,102634,32
20.720,0.899471631,0.491391683,0.407985656,0.091674857,0.094709273,-1.253673924,1.447290661,1.630254923,0.364214827,0.542665434,1569,250,2026-05-03T23:57:32.297Z,2026-05-03 19:57:32.297,102634,33
20.760,0.860216274,0.359340487,0.327927872,-0.071292343,0.124721304,-1.840046464,0.958688056,1.206152440,-0.387828425,0.741379356,1081,478,2026-05-03T23:57:32.337Z,2026-05-03 19:57:32.337,102634,34
20.800,1.135169482,-0.617150712,-0.141216395,-0.455845666,-0.279835592,2.267036595,-2.654426843,-1.279118068,-2.162423140,-1.937249326,-968,-1193,2026-05-03T23:57:32.377Z,2026-05-03 19:57:32.377,102634,35
20.840,0.831964350,0.134129100,-0.123549499,-0.045221261,0.029768783,-2.262056454,0.125383446,-1.185528488,-0.267518442,0.112685228,-1302,395,2026-05-03T23:57:32.417Z,2026-05-03 19:57:32.417,102634,36
20.880,1.155434198,-0.331883359,-0.168339499,0.040371644,0.133889707,2.569738545,-1.598909164,-1.422801487,0.127466357,0.802084654,-1697,975,2026-05-03T23:57:32.457Z,2026-05-03 19:57:32.457,102634,37
20.920,0.933117497,-0.074604971,-0.094776722,-0.286330996,-0.252800582,-0.751092532,-0.646953451,-1.033106006,-1.380165336,-1.758246683,-747,-1095,2026-05-03T23:57:32.497Z,2026-05-03 19:57:32.497,102634,38
20.960,1.022103748,-0.271203601,-0.206841786,-0.551437161,-0.263127979,0.578129731,-1.374388005,-1.626765605,-2.603548341,-1.826625845,-1357,-1047,2026-05-03T23:57:32.537Z,2026-05-03 19:57:32.537,102634,39
21.000,1.062818170,-0.139984727,-0.118117556,0.121390872,-0.201291520,1.186296884,-0.888865072,-1.156753014,0.501345047,-1.417197868,-949,-807,2026-05-03T23:57:32.577Z,2026-05-03 19:57:32.577,102634,40
21.040,0.985406547,-0.156217471,-0.170540300,-0.263343256,-0.124755743,0.029969349,-0.948927846,-1.434460129,-1.274084023,-0.910443614,-1348,-363,2026-05-03T23:57:32.617Z,2026-05-03 19:57:32.617,102634,41
21.080,1.054821010,-0.273705045,-0.126607981,-0.051097050,-0.205092142,1.066840194,-1.383643596,-1.201730656,-0.294633391,-1.442362325,-991,-819,2026-05-03T23:57:32.657Z,2026-05-03 19:57:32.657,102634,42
21.120,1.037491894,-0.189727622,-0.098310826,0.171516218,0.016616450,0.807988447,-1.072918748,-1.051827763,0.732658027,0.025601760,-1143,304,2026-05-03T23:57:32.697Z,2026-05-03 19:57:32.697,102634,43
21.160,1.049364557,-0.225220305,-0.111580684,0.224087092,0.091118416,0.985335042,-1.204245220,-1.122124232,0.975256357,0.518889859,-1321,702,2026-05-03T23:57:32.737Z,2026-05-03 19:57:32.737,102634,44
21.200,1.031530643,-0.229965621,-0.070834051,0.165894455,0.064656686,0.718942917,-1.221803362,-0.906270791,0.706715326,0.343682990,-1057,528,2026-05-03T23:57:32.777Z,2026-05-03 19:57:32.777,102634,45
21.240,1.018572507,-0.217925131,-0.107190119,0.121735924,0.095746418,0.525382204,-1.177252346,-1.098865414,0.502937359,0.549532518,-1303,722,2026-05-03T23:57:32.817Z,2026-05-03 19:57:32.817,102634,46
21.280,1.036339025,-0.224225318,-0.069101692,0.140843771,0.084454569,0.790767605,-1.200563667,-0.897093698,0.591114165,0.474767585,-1075,629,2026-05-03T23:57:32.857Z,2026-05-03 19:57:32.857,102634,47
21.320,1.018103280,-0.172801549,-0.117958425,0.076429665,0.060664363,0.518373180,-1.010290591,-1.155910027,0.293862976,0.317249249,-1314,550,2026-05-03T23:57:32.897Z,2026-05-03 19:57:32.897,102634,48
21.360,1.014820189,0.186702431,-0.088068870,-0.220142407,-0.067100782,0.469332378,0.319910018,-0.997571461,-1.074725462,-0.528701924,-969,-139,2026-05-03T23:57:32.937Z,2026-05-03 19:57:32.937,102634,49
21.400,0.880616617,0.626493090,0.343977163,-0.643630409,-0.189990602,-1.535318603,1.947179355,1.291172828,-3.028991683,-1.342372882,1610,-1167,2026-05-03T23:57:32.977Z,2026-05-03 19:57:32.977,102634,50
21.440,0.926567519,0.415402182,0.236078604,-0.445458921,-0.256723471,-0.848932106,1.166121926,0.719585101,-2.114491524,-1.784220688,1102,-1415,2026-05-03T23:57:33.017Z,2026-05-03 19:57:33.017,102634,51
21.480,0.895799847,0.555557384,0.408335877,0.014057602,-0.115814256,-1.308520796,1.684710163,1.632110205,0.006035184,-0.851240755,1865,-841,2026-05-03T23:57:33.057Z,2026-05-03 19:57:33.057,102634,52
21.520,0.886247373,0.546488838,0.293981171,0.001191511,0.070917451,-1.451209818,1.651155636,1.026321327,-0.053337847,0.385136399,967,230,2026-05-03T23:57:33.097Z,2026-05-03 19:57:33.097,102634,53
21.560,0.929013908,0.344318731,0.461959520,0.134785310,0.035816473,-0.812389439,0.903106060,1.916179024,0.563156241,0.152727839,1952,-104,2026-05-03T23:57:33.137Z,2026-05-03 19:57:33.137,102634,54
21.600,0.905061781,0.602471721,0.320144470,0.463608110,0.320626912,-1.170171673,1.858297891,1.164920218,2.080571816,2.038498217,764,1500,2026-05-03T23:57:33.177Z,2026-05-03 19:57:33.177,102634,55
21.640,0.950978930,0.251462743,0.465184808,0.306624316,0.232681633,-0.484289357,0.559529636,1.933264843,1.356140134,1.456200028,1695,913,2026-05-03T23:57:33.217Z,2026-05-03 19:57:33.217,102634,56
21.680,0.908774161,0.479622453,0.325895895,0.362539972,0.315648816,-1.114718409,1.403743339,1.195388130,1.614173602,2.005537539,803,1469,2026-05-03T23:57:33.257Z,2026-05-03 19:57:33.257,102634,57
21.720,1.007571597,0.043592679,0.393610994,0.287076068,0.268616376,0.361057333,-0.209610348,1.554105803,1.265931011,1.694129070,1246,1164,2026-05-03T23:57:33.297Z,2026-05-03 19:57:33.297,102634,58
21.760,0.999766209,-0.138725315,0.055585564,0.350931084,0.266846256,0.244465216,-0.884205121,-0.236568604,1.560602173,1.682408853,-635,1461,2026-05-03T23:57:33.337Z,2026-05-03 19:57:33.337,102634,59
21.800,1.030668259,-0.248236161,-0.075152170,0.293848020,0.221406023,0.706061154,-1.289406185,-0.929145828,1.297181476,1.381542612,-1300,1344,2026-05-03T23:57:33.377Z,2026-05-03 19:57:33.377,102634,60
21.840,1.022777271,-0.182153125,-0.067588830,0.338239069,0.176403536,0.588190405,-1.044892355,-0.889079377,1.502032446,1.083574757,-1195,1104,2026-05-03T23:57:33.417Z,2026-05-03 19:57:33.417,102634,61
21.880,1.043628159,-0.275677040,-0.091200912,-0.055560018,0.075765460,0.899648222,-1.390940173,-1.014163312,-0.315228608,0.417235761,-1186,604,2026-05-03T23:57:33.457Z,2026-05-03 19:57:33.457,102634,62
21.920,0.976781976,-0.051867823,-0.155548519,-0.263403540,-0.007673901,-0.098859215,-0.562823734,-1.355041848,-1.274362215,-0.135228107,-1428,230,2026-05-03T23:57:33.497Z,2026-05-03 19:57:33.497,102634,63
21.960,1.009361877,-0.091261663,-0.155446571,-0.614570711,-0.366673171,0.387799447,-0.708584872,-1.354501782,-2.894890157,-2.512213274,-926,-1630,2026-05-03T23:57:33.537Z,2026-05-03 19:57:33.537,102634,64
22.000,0.980818689,0.033037543,-0.122515637,-0.813488901,-0.568219269,-0.038561267,-0.248665403,-1.180051653,-3.812836114,-3.846678621,-461,-2704,2026-05-03T23:57:33.577Z,2026-05-03 19:57:33.577,102634,65
22.040,0.950919573,0.219428638,-0.026364682,-0.631519623,-0.489642800,-0.485175991,0.441000252,-0.670696321,-2.973104147,-3.326412653,-35,-2384,2026-05-03T23:57:33.617Z,2026-05-03 19:57:33.617,102634,66
22.080,0.961345046,0.235374618,0.068283387,-0.314418889,-0.354774237,-0.329446655,0.500001970,-0.169302465,-1.509782283,-2.433428739,304,-1771,2026-05-03T23:57:33.657Z,2026-05-03 19:57:33.657,102634,67
22.120,0.961343760,0.157681248,0.105205776,0.014557042,-0.196026354,-0.329465851,0.212528746,0.026292224,0.008339948,-1.382336456,288,-982,2026-05-03T23:57:33.697Z,2026-05-03 19:57:33.697,102634,68
22.160,1.013280420,-0.011441751,0.131131821,0.307954723,0.036269833,0.446332247,-0.413243230,0.163634271,1.362279549,0.155729601,108,198,2026-05-03T23:57:33.737Z,2026-05-03 19:57:33.737,102634,69
22.200,1.017664576,0.051152898,0.082205985,0.528439832,0.282116406,0.511820080,-0.181636781,-0.095548130,2.379750172,1.783514683,-508,1516,2026-05-03T23:57:33.777Z,2026-05-03 19:57:33.777,102634,70
22.240,0.989388874,0.151523830,0.189074927,0.446744028,0.356197044,0.089454917,0.189745683,0.470585249,2.002749293,2.274013116,-16,1803,2026-05-03T23:57:33.817Z,2026-05-03 19:57:33.817,102634,71
22.280,0.953373470,0.179999422,0.224315932,0.212942603,0.315647409,-0.448521177,0.295108216,0.657272877,0.923827985,2.005528220,237,1561,2026-05-03T23:57:33.857Z,2026-05-03 19:57:33.857,102634,72
22.320,0.944577730,0.259649858,0.231550116,0.278446003,0.238546066,-0.579906577,0.589822779,0.695595639,1.226105930,1.495029274,385,1155,2026-05-03T23:57:33.897Z,2026-05-03 19:57:33.897,102634,73
22.360,1.000713544,0.211849784,0.279080071,0.465621853,0.266350750,0.258615924,0.412957736,0.947383427,2.089864617,1.679128039,611,1256,2026-05-03T23:57:33.937Z,2026-05-03 19:57:33.937,102634,74
22.400,0.987045574,0.165834862,0.266402731,0.361103147,0.342500465,0.054452142,0.242697931,0.880225787,1.607543100,2.183326121,434,1662,2026-05-03T23:57:33.977Z,2026-05-03 19:57:33.977,102634,75
22.440,0.978409166,0.064481356,0.160595207,-0.015765428,0.188888158,-0.074553243,-0.132320156,0.319715223,-0.131588879,1.166237212,59,962,2026-05-03T23:57:34.017Z,2026-05-03 19:57:34.017,102634,76
22.480,1.000411706,0.202272888,0.090202428,0.126123240,0.016181804,0.254107253,0.377522263,-0.053187335,0.523183464,0.022723908,-92,131,2026-05-03T23:57:34.057Z,2026-05-03 19:57:34.057,102634,77
22.520,0.995532646,-0.034388697,0.164516569,-0.552064540,-0.067528833,0.181226839,-0.498149220,0.340488462,-2.606443503,-0.531536115,439,-370,2026-05-03T23:57:34.097Z,2026-05-03 19:57:34.097,102634,78
22.560,0.944645832,0.216635447,-0.055641964,-0.244982113,-0.164697250,-0.578889312,0.430665164,-0.825791398,-1.189353023,-1.174902004,-652,-674,2026-05-03T23:57:34.137Z,2026-05-03 19:57:34.137,102634,79
22.600,0.998955798,-0.039476635,0.047437843,-0.533341718,-0.309777641,0.232359792,-0.516975102,-0.279730785,-2.520043464,-2.135499886,125,-1519,2026-05-03T23:57:34.177Z,2026-05-03 19:57:34.177,102634,80
22.640,0.990124948,-0.000225561,-0.144352151,-0.291150703,-0.388281965,0.100449947,-0.371742209,-1.295729595,-1.402406798,-2.655288167,-834,-1752,2026-05-03T23:57:34.217Z,2026-05-03 19:57:34.217,102634,81
22.680,1.026973939,-0.140139278,-0.053004558,-0.357535502,-0.358221194,0.650877663,-0.889436928,-0.811819861,-1.708752122,-2.456251533,-367,-1679,2026-05-03T23:57:34.257Z,2026-05-03 19:57:34.257,102634,82
22.720,1.005322003,-0.001930646,-0.064297392,0.007007639,-0.125483272,0.327454276,-0.378051194,-0.871643134,-0.026498215,-0.915260684,-755,-463,2026-05-03T23:57:34.297Z,2026-05-03 19:57:34.297,102634,83
22.760,1.000596681,0.050033764,0.056166584,0.239239418,0.075858092,0.256870292,-0.185777691,-0.233490678,1.045179659,0.417849089,-365,471,2026-05-03T23:57:34.337Z,2026-05-03 19:57:34.337,102634,84
22.800,1.020954561,0.004593612,0.075214361,0.256061035,0.150412577,0.560963876,-0.353910787,-0.132585940,1.122806224,0.911484926,-363,840,2026-05-03T23:57:34.377Z,2026-05-03 19:57:34.377,102634,85
22.840,0.969132869,0.227342040,0.103151212,0.292806716,0.193128691,-0.213116902,0.470280628,0.015408263,1.292376181,1.194314380,-267,1036,2026-05-03T23:57:34.417Z,2026-05-03 19:57:34.417,102634,86
22.880,0.960769525,0.294770118,0.266915018,0.284533981,0.241447579,-0.338043436,0.719771247,0.882939610,1.254200067,1.514240603,578,1138,2026-05-03T23:57:34.457Z,2026-05-03 19:57:34.457,102634,87
22.920,0.952655518,0.326156831,0.302880698,0.224550868,0.248893584,-0.459245509,0.835905217,1.073466166,0.977396543,1.563541663,768,1144,2026-05-03T23:57:34.497Z,2026-05-03 19:57:34.497,102634,88
22.960,0.980202541,0.216572138,0.297588871,0.176341466,0.186974111,-0.047764903,0.430430916,1.045432955,0.754925052,1.153564036,825,828,2026-05-03T23:57:34.537Z,2026-05-03 19:57:34.537,102634,89
23.000,0.996565580,0.086759798,0.189280079,0.027853683,0.103569806,0.196656179,-0.049887698,0.471672033,0.069699834,0.601332282,338,494,2026-05-03T23:57:34.577Z,2026-05-03 19:57:34.577,102634,90
23.040,1.001081009,0.079354754,0.089753460,0.019617244,0.012242912,0.264104892,-0.077287101,-0.055565724,0.031691216,-0.003356056,-89,111,2026-05-03T23:57:34.617Z,2026-05-03 19:57:34.617,102634,91
23.080,1.002748833,-0.014425493,0.061135799,-0.173298467,-0.036768865,0.289017825,-0.424283373,-0.207166489,-0.858555156,-0.327869998,-180,-117,2026-05-03T23:57:34.657Z,2026-05-03 19:57:34.657,102634,92
23.120,0.995352671,0.027474761,-0.011294848,-0.142586038,-0.095177654,0.178538482,-0.269248254,-0.590864557,-0.716826792,-0.714602885,-502,-354,2026-05-03T23:57:34.697Z,2026-05-03 19:57:34.697,102634,93
23.160,1.008896918,-0.015085926,-0.001670470,-0.234150690,-0.149856846,0.380854172,-0.426727041,-0.539879852,-1.139369355,-1.076641582,-372,-646,2026-05-03T23:57:34.737Z,2026-05-03 19:57:34.737,102634,94
23.200,0.998637056,0.064346042,-0.028743467,-0.160155588,-0.179103555,0.227598621,-0.132820832,-0.683297830,-0.797904835,-1.270288200,-482,-773,2026-05-03T23:57:34.777Z,2026-05-03 19:57:34.777,102634,95
23.240,0.986310072,0.110109581,0.034168464,-0.162126892,-0.173702230,0.043465659,0.036508828,-0.350024724,-0.807001793,-1.234525258,-139,-802,2026-05-03T23:57:34.817Z,2026-05-03 19:57:34.817,102634,96
23.280,0.979703879,0.140845175,0.086391274,-0.040394166,-0.083503731,-0.055213611,0.150233596,-0.073376753,-0.245242889,-0.637308184,26,-382,2026-05-03T23:57:34.857Z,2026-05-03 19:57:34.857,102634,97
23.320,0.993069370,0.101118009,0.126366910,0.093127044,0.014397609,0.144431921,0.003239115,0.138392369,0.370916221,0.010910498,112,89,2026-05-03T23:57:34.897Z,2026-05-03 19:57:34.897,102634,98
23.360,1.001255941,0.070611462,0.109430684,0.187434295,0.070693768,0.266717926,-0.109638152,0.048673481,0.806115030,0.383655366,-61,396,2026-05-03T23:57:34.937Z,2026-05-03 19:57:34.937,102634,99
23.400,0.997124827,0.077607463,0.105577099,0.209180191,0.114028592,0.205009862,-0.083752250,0.028259286,0.906465619,0.670581392,-143,624,2026-05-03T23:57:34.977Z,2026-05-03 19:57:34.977,102634,100
23.440,0.994327242,0.095876132,0.125276538,0.167393999,0.153953418,0.163221253,-0.016156354,0.132616174,0.713635257,0.934929334,-89,813,2026-05-03T23:57:35.017Z,2026-05-03 19:57:35.017,102635,1
23.480,0.981860335,0.176644496,0.143194059,0.164273124,0.156699901,-0.023001796,0.282694655,0.227533431,0.699233385,0.953114190,7,811,2026-05-03T23:57:35.057Z,2026-05-03 19:57:35.057,102635,2
23.520,0.977630544,0.169043307,0.175261811,0.039293421,0.104207309,-0.086183832,0.254569497,0.397410895,0.122490688,0.605553280,259,510,2026-05-03T23:57:35.097Z,2026-05-03 19:57:35.097,102635,3
23.560,0.987661695,0.126732758,0.153214521,-0.033033594,0.039165455,0.063655385,0.098016243,0.280616373,-0.211276128,0.174901928,227,193,2026-05-03T23:57:35.137Z,2026-05-03 19:57:35.137,102635,4
23.600,0.995053375,0.071561766,0.100305205,-0.117269647,-0.033009191,0.174067775,-0.106121935,0.000331670,-0.599999473,-0.302976656,33,-133,2026-05-03T23:57:35.177Z,2026-05-03 19:57:35.177,102635,5
23.640,0.995883200,0.057814334,0.053308143,-0.132709817,-0.084462162,0.186463200,-0.156988805,-0.248633139,-0.671251086,-0.643654091,-157,-357,2026-05-03T23:57:35.217Z,2026-05-03 19:57:35.217,102635,6
23.680,0.995808830,0.031806059,0.033065746,-0.156668126,-0.108654278,0.185352308,-0.253222018,-0.355866319,-0.781811274,-0.803833524,-236,-464,2026-05-03T23:57:35.257Z,2026-05-03 19:57:35.257,102635,7
23.720,0.999436262,0.040600867,0.017459428,-0.087996490,-0.107908374,0.239536662,-0.220680350,-0.438540082,-0.464912903,-0.798894789,-324,-446,2026-05-03T23:57:35.297Z,2026-05-03 19:57:35.297,102635,8
23.760,0.994534104,0.073487204,0.029630937,-0.044811618,-0.085127293,0.166311224,-0.098997622,-0.374062065,-0.265628066,-0.648058017,-288,-339,2026-05-03T23:57:35.337Z,2026-05-03 19:57:35.337,102635,9
23.800,0.988904583,0.118822451,0.075395972,0.046275111,-0.027134019,0.082220887,0.068747318,-0.131623865,0.154709032,-0.264076311,-114,-80,2026-05-03T23:57:35.377Z,2026-05-03 19:57:35.377,102635,10
23.840,1.001585236,0.057158246,0.114106824,0.060027521,0.026344632,0.271636722,-0.159416397,0.073445121,0.218172153,0.090013435,27,162,2026-05-03T23:57:35.417Z,2026-05-03 19:57:35.417,102635,11
23.880,1.003568578,0.054049120,0.081650010,0.104045818,0.060818350,0.301262676,-0.170920473,-0.098493383,0.421302988,0.318268817,-202,370,2026-05-03T23:57:35.457Z,2026-05-03 19:57:35.457,102635,12
23.920,0.996811779,0.084488628,0.083068689,0.103540228,0.071489455,0.200333737,-0.058291256,-0.090977995,0.418969843,0.388923718,-209,424,2026-05-03T23:57:35.497Z,2026-05-03 19:57:35.497,102635,13
23.960,0.995177078,0.088382328,0.101619265,0.065769840,0.068169977,0.175915582,-0.043884175,0.007292844,0.244671180,0.366944985,-101,390,2026-05-03T23:57:35.537Z,2026-05-03 19:57:35.537,102635,14
24.000,0.994597197,0.093618616,0.099005490,0.025454899,0.046287796,0.167253664,-0.024509386,-0.006553516,0.058630190,0.222059959,-85,279,2026-05-03T23:57:35.577Z,2026-05-03 19:57:35.577,102635,15
24.040,0.992906897,0.104416451,0.090900802,-0.005310423,0.011092362,0.142005002,0.015443678,-0.049487733,-0.083342262,-0.010974009,-81,104,2026-05-03T23:57:35.617Z,2026-05-03 19:57:35.617,102635,16
24.080,0.992397625,0.094436090,0.095088195,-0.019074518,-0.007284529,0.134397814,-0.021484653,-0.027305205,-0.146859305,-0.132650019,-32,5,2026-05-03T23:57:35.657Z,2026-05-03 19:57:35.657,102635,17
24.120,0.996387472,0.077151861,0.085130293,-0.025911667,-0.016939289,0.193995707,-0.085438026,-0.080056743,-0.178410634,-0.196575553,-74,-36,2026-05-03T23:57:35.697Z,2026-05-03 19:57:35.697,102635,18
24.160,1.002537551,0.044615605,0.070380612,-0.032245687,-0.022799317,0.285861827,-0.205825418,-0.158192508,-0.207640179,-0.235375632,-148,-53,2026-05-03T23:57:35.737Z,2026-05-03 19:57:35.737,102635,19
24.200,1.004767108,0.031811646,0.049415823,-0.023520264,-0.028394794,0.319165588,-0.253201344,-0.269252530,-0.167375051,-0.272424081,-257,-63,2026-05-03T23:57:35.777Z,2026-05-03 19:57:35.777,102635,20
24.240,1.001837072,0.048115775,0.042683580,-0.000275437,-0.020885896,0.275398506,-0.192874440,-0.304916282,-0.060107357,-0.222706599,-305,-18,2026-05-03T23:57:35.817Z,2026-05-03 19:57:35.817,102635,21
24.280,1.001353388,0.048121983,0.054258964,0.010579981,-0.009790232,0.268173522,-0.192851472,-0.243596209,-0.010012958,-0.149240633,-256,29,2026-05-03T23:57:35.857Z,2026-05-03 19:57:35.857,102635,22
24.320,1.000411787,0.056310981,0.057828778,0.025654799,0.000870916,0.254108464,-0.162551360,-0.224685278,0.059552665,-0.078651656,-251,81,2026-05-03T23:57:35.897Z,2026-05-03 19:57:35.897,102635,23
24.360,0.997879727,0.072659183,0.068914655,0.041887798,0.015741398,0.216286096,-0.102061382,-0.165958346,0.134462940,0.019807918,-210,148,2026-05-03T23:57:35.937Z,2026-05-03 19:57:35.937,102635,24
24.400,0.993994212,0.088193634,0.083579650,0.041443716,0.026991179,0.158246651,-0.044582362,-0.088271200,0.132413637,0.094294316,-144,193,2026-05-03T23:57:35.977Z,2026-05-03 19:57:35.977,102635,25
24.440,0.990329306,0.104208515,0.095773374,0.036185458,0.031246229,0.103502523,0.014674297,-0.023675501,0.108148404,0.122467607,-82,204,2026-05-03T23:57:36.017Z,2026-05-03 19:57:36.017,102635,26
