relative_time_s,sensor_ts_utc,sensor_ch1_g,sensor_ch2_g,sensor_ch3_g
28.382812488,2026-05-04 22:12:36.890625+00:00,0.9395455718040466,0.3330255746841431,-0.0208446998149156
28.390624988,2026-05-04 22:12:36.898437500+00:00,0.938514530658722,0.333258330821991,-0.0142480451613664
28.398437488,2026-05-04 22:12:36.906250+00:00,0.9377334713935852,0.3343756198883057,-0.0076513905078172
28.406249988,2026-05-04 22:12:36.914062500+00:00,0.9391862750053406,0.3343135416507721,0.000682845711708
28.414062488,2026-05-04 22:12:36.921875+00:00,0.9379053115844728,0.334561824798584,0.0076792985200881
28.421874988,2026-05-04 22:12:36.929687500+00:00,0.9374210238456726,0.3346549272537231,0.0152754466980695
28.429687488,2026-05-04 22:12:36.937500+00:00,0.9384364485740662,0.3339256048202515,0.0259162038564682
28.437499988,2026-05-04 22:12:36.945312500+00:00,0.937342882156372,0.3332893848419189,0.0354652106761932
28.445312488,2026-05-04 22:12:36.953125+00:00,0.9375459551811218,0.3340652585029602,0.0444452688097953
28.453124988,2026-05-04 22:12:36.960937500+00:00,0.9377959370613098,0.3338325023651123,0.0550706535577774
28.460937488,2026-05-04 22:12:36.968750+00:00,0.9380146265029908,0.3324979841709137,0.0654807537794113
28.468749988,2026-05-04 22:12:36.976562500+00:00,0.9379833936691284,0.3312255144119263,0.0745377019047737
28.476562488,2026-05-04 22:12:36.984375+00:00,0.938639521598816,0.3306823968887329,0.083994448184967
28.484374988,2026-05-04 22:12:36.992187500+00:00,0.9358744621276855,0.3303255140781403,0.0918827578425407
28.492187488,2026-05-04 22:12:37+00:00,0.9381240010261536,0.3302013576030731,0.1003861352801323
28.499999988,2026-05-04 22:12:37.007812500+00:00,0.9389675855636596,0.3284168243408203,0.1095660924911499
28.507812488,2026-05-04 22:12:37.015625+00:00,0.9382176995277404,0.3278426826000214,0.116316519677639
28.515624988,2026-05-04 22:12:37.023437500+00:00,0.939233124256134,0.3286185562610626,0.1213601157069206
28.523437488,2026-05-04 22:12:37.031250+00:00,0.9378896355628968,0.3278892338275909,0.1284949481487274
28.531249988,2026-05-04 22:12:37.039062500+00:00,0.9381083846092224,0.3275012671947479,0.1345995515584946
28.539062488,2026-05-04 22:12:37.046875+00:00,0.9374366402626038,0.3281064629554749,0.1379209458827972
28.546874988,2026-05-04 22:12:37.054687500+00:00,0.9379833936691284,0.3287271857261658,0.1387051641941071
28.554687488,2026-05-04 22:12:37.062500+00:00,0.938639521598816,0.328215092420578,0.1397354155778885
28.562499988,2026-05-04 22:12:37.070312500+00:00,0.9375459551811218,0.3277340531349182,0.1397969126701355
28.570312488,2026-05-04 22:12:37.078125+00:00,0.9376240968704224,0.3291926980018616,0.1397815346717834
28.578124988,2026-05-04 22:12:37.085937500+00:00,0.937342882156372,0.3309462070465088,0.1398891806602478
