relative_time_s,sensor_ts_utc,thingy_aligned_ts_utc,sensor_ch1_g,sensor_ch2_g,sensor_ch3_g,sensor_dynamic_mag_z,thingy_x_raw_interp,thingy_y_raw_interp,thingy_z_raw_interp,thingy_dynamic_mag_z_interp
12.859375,2026-05-04T22:12:21.367187Z,2026-05-04T22:13:22.791250Z,0.8966946601867676,0.4212902188301086,-0.0982362180948257,0.2158421164379089,3721.8124999999995,336.7812499999982,-1339.343750000005,-0.30949564606845437
12.8671875,2026-05-04T22:12:21.375000Z,2026-05-04T22:13:22.799062500Z,0.9014593362808228,0.4053225219249725,-0.0395890399813652,0.28697406549381843,3733.1406249999995,388.539062499997,-1200.8671875000082,-0.24371424111658818
12.875,2026-05-04T22:12:21.382812Z,2026-05-04T22:13:22.806875Z,0.9088329076766968,0.3850253820419312,0.0191811583936214,0.3076929552426592,3744.468749999999,440.2968749999958,-1062.3906250000114,-0.177932836164722
12.8828125,2026-05-04T22:12:21.390625Z,2026-05-04T22:13:22.814687500Z,0.9162533283233644,0.3614695072174072,0.0764290541410446,0.29889397546873725,3754.390624999999,430.296875000004,-887.2343750000156,-0.11159271415938617
12.890625,2026-05-04T22:12:21.398437Z,2026-05-04T22:13:22.822500Z,0.9259857535362244,0.3363774120807648,0.1334309130907059,0.22658771275753134,3763.3749999999995,379.1250000000029,-687.6250000000114,-0.04488011411840379
12.8984375,2026-05-04T22:12:21.406250Z,2026-05-04T22:13:22.830312500Z,0.936046302318573,0.3113163411617279,0.1892795115709305,0.10872572873636269,3772.3593749999995,327.9531250000018,-488.01562500000705,0.02183248592257859
12.90625,2026-05-04T22:12:21.414062Z,2026-05-04T22:13:22.838125Z,0.946700394153595,0.2870000898838043,0.2438518404960632,-0.05623311876257548,3781.34375,276.78125000000074,-288.4062500000028,0.08854508596356098
12.9140625,2026-05-04T22:12:21.421875Z,2026-05-04T22:13:22.845937500Z,0.9554174542427064,0.2642046213150024,0.2963790595531464,-0.235484300879732,3790.328125,225.60937499999963,-88.79687499999855,0.15525768600454334
12.921875,2026-05-04T22:12:21.429687Z,2026-05-04T22:13:22.853750Z,0.961447536945343,0.2442023158073425,0.3463537096977234,-0.41650755888635077,3799.3125,152.68749999999932,113.34375000000146,0.13324294882822052
12.9296875,2026-05-04T22:12:21.437500Z,2026-05-04T22:13:22.861562500Z,0.9685711264610292,0.2296156883239746,0.3926686942577362,-0.48798366018268197,3808.296875,56.20312500000155,318.22656249999676,0.015106929666490684
12.9375,2026-05-04T22:12:21.445312Z,2026-05-04T22:13:22.869375Z,0.9726796746253968,0.2186601907014847,0.4347089231014252,-0.2907102498885619,3817.2812499999995,-40.28124999999622,523.109374999992,-0.10302908949523916
12.9453125,2026-05-04T22:12:21.453125Z,2026-05-04T22:13:22.877187500Z,0.974819839000702,0.2128565758466721,0.4717670381069183,-0.11064966149025018,3826.2656249999995,-136.765624999994,727.9921874999873,-0.221165108656969
12.953125,2026-05-04T22:12:21.460937Z,2026-05-04T22:13:22.885000Z,0.9758352637290956,0.2127789855003357,0.5038430690765381,0.056717379386883114,3835.249999999999,-233.24999999999176,932.8749999999826,-0.33930112781869887
12.9609375,2026-05-04T22:12:21.468750Z,2026-05-04T22:13:22.892812500Z,0.9733045101165771,0.2177291363477707,0.5298452973365784,0.17465154441346514,3844.445312499999,-304.07031249999767,1115.5390624999868,-0.3693632476368609
12.96875,2026-05-04T22:12:21.476562Z,2026-05-04T22:13:22.900625Z,0.96782124042511,0.2281570285558701,0.5510191321372986,0.2555003267515663,3854.0156249999995,-329.2656249999982,1258.7031249999898,-0.24284954639972314
12.9765625,2026-05-04T22:12:21.484375Z,2026-05-04T22:13:22.908437500Z,0.9611663222312928,0.243674710392952,0.5669187903404236,0.31379852081954246,3863.5859374999995,-354.46093749999875,1401.867187499993,-0.11633584516258541
12.984375,2026-05-04T22:12:21.492187Z,2026-05-04T22:13:22.916250Z,0.9536834359169006,0.2628545761108398,0.5775441527366638,0.35000097554650983,3873.1562499999995,-379.65624999999926,1545.031249999996,0.01017785607455232
12.9921875,2026-05-04T22:12:21.500000Z,2026-05-04T22:13:22.924062500Z,0.944232165813446,0.285867303609848,0.5814191102981567,0.34556248296476855,3882.7265625,-404.85156249999983,1688.1953124999989,0.13669155731169005
13.0,2026-05-04T22:12:21.507812Z,2026-05-04T22:13:22.931875Z,0.9342966079711914,0.309407651424408,0.57845139503479,0.3059656364546368,3891.40625,-408.0624999999998,1804.7812500000002,0.24418905281203573
13.0078125,2026-05-04T22:12:21.515625Z,2026-05-04T22:13:22.939687500Z,0.9240174293518066,0.3343135416507721,0.5688255429267883,0.23750677828939426,3897.265625,-341.6562500000013,1837.2031249999993,0.29146856347920974
13.015625,2026-05-04T22:12:21.523437Z,2026-05-04T22:13:22.947500Z,0.9130976796150208,0.3581021726131439,0.5522493124008179,0.12858431630231704,3903.1249999999995,-275.25000000000284,1869.6249999999986,0.33874807414638375
13.0234375,2026-05-04T22:12:21.531250Z,2026-05-04T22:13:22.955312500Z,0.904005765914917,0.3815494179725647,0.5299375653266907,0.014753791138852137,3908.9843749999995,-208.84375000000438,1902.046874999998,0.38602758481355776
13.03125,2026-05-04T22:12:21.539062Z,2026-05-04T22:13:22.963125Z,0.895226240158081,0.4027155339717865,0.5023976564407349,-0.12187235541005356,3914.8437499999995,-142.4375000000059,1934.468749999997,0.43330709548073176
13.0390625,2026-05-04T22:12:21.546875Z,2026-05-04T22:13:22.970937500Z,0.8874309062957764,0.419598788022995,0.4692452549934387,-0.2839803398699671,3920.09375,-72.77343750000998,1952.9921875000089,0.4643646403433283
13.046875,2026-05-04T22:12:21.554687Z,2026-05-04T22:13:22.978750Z,0.8833379745483398,0.431718111038208,0.4310030937194824,-0.44255963773839785,3920.875,20.781249999992017,1869.593750000007,0.3764611026389008
13.0546875,2026-05-04T22:12:21.562500Z,2026-05-04T22:13:22.986562500Z,0.8798074126243591,0.4382044970989227,0.3869792520999908,-0.49111147103274655,3921.65625,114.335937499994,1786.1953125000052,0.28855756493447327
13.0625,2026-05-04T22:12:21.570312Z,2026-05-04T22:13:22.994375Z,0.8789794445037842,0.4404545724391937,0.3385422825813293,-0.3083861335649932,3922.4375,207.890624999996,1702.7968750000036,0.20065402723004577
13.0703125,2026-05-04T22:12:21.578125Z,2026-05-04T22:13:23.002187500Z,0.8829473853111267,0.4365906715393066,0.2877065241336823,-0.15879188470783634,3923.21875,301.445312499998,1619.3984375000018,0.11275048952561828
13.078125,2026-05-04T22:12:21.585937Z,2026-05-04T22:13:23.010000Z,0.8882588744163513,0.4270162582397461,0.2339030504226685,-0.013128060355990857,3924.0,395.0,1536.0,0.024846951821190802
13.0859375,2026-05-04T22:12:21.593750Z,2026-05-04T22:13:23.017812500Z,0.8943357467651367,0.4118554592132568,0.176839679479599,0.12711756480113087,3909.9374999999995,399.8828125000001,1368.0312499999964,-0.03012412273438867
13.09375,2026-05-04T22:12:21.601562Z,2026-05-04T22:13:23.025625Z,0.9025997519493104,0.393141120672226,0.1173775196075439,0.2256954629336328,3895.8749999999995,404.7656250000002,1200.0624999999927,-0.08509519728996814
13.1015625,2026-05-04T22:12:21.609375Z,2026-05-04T22:13:23.033437500Z,0.9132070541381836,0.3709508180618286,0.0584381744265556,0.26898947659791117,3881.812499999999,409.6484375000003,1032.0937499999893,-0.14006627184554762
13.109375,2026-05-04T22:12:21.617187Z,2026-05-04T22:13:23.041250Z,0.9247828722000122,0.3464949429035187,0.0004675704985857,0.26422073011156183,3867.7499999999986,414.5312500000004,864.1249999999857,-0.19503734640112708
13.1171875,2026-05-04T22:12:21.625000Z,2026-05-04T22:13:23.049062500Z,0.9382646083831788,0.3218373358249664,-0.0559499710798263,0.19269144963589144,3853.6874999999986,419.4140625000005,696.156249999982,-0.25000842095670656
13.125,2026-05-04T22:12:21.632812Z,2026-05-04T22:13:23.056875Z,0.950277864933014,0.2991814911365509,-0.1115371733903885,0.0873639467729267,3837.3906249999986,345.7499999999925,498.9687499999821,-0.17913560164598322
13.1328125,2026-05-04T22:12:21.640625Z,2026-05-04T22:13:23.064687500Z,0.9590260982513428,0.2758273482322693,-0.1656635701656342,-0.016725104702214635,3820.789062499999,261.37499999999443,297.79687499998676,-0.09110225135350904
13.140625,2026-05-04T22:12:21.648437Z,2026-05-04T22:13:23.072500Z,0.9687272906303406,0.2549095153808594,-0.2161764204502106,-0.16826479653251084,3804.187499999999,176.9999999999964,96.62499999999139,-0.003068901061034841
13.1484375,2026-05-04T22:12:21.656250Z,2026-05-04T22:13:23.080312500Z,0.9798032641410828,0.238615944981575,-0.2626451551914215,-0.3673468199427392,3787.5859374999995,92.62499999999835,-104.54687500000398,0.08496444923143935
13.15625,2026-05-04T22:12:21.664062Z,2026-05-04T22:13:23.088125Z,0.9855989813804626,0.2266673296689987,-0.3054696023464203,-0.5299367778235499,3770.984375,8.250000000000291,-305.7187499999994,0.17299779952391356
13.1640625,2026-05-04T22:12:21.671875Z,2026-05-04T22:13:23.095937500Z,0.9894263744354248,0.2194515913724899,-0.3437732458114624,-0.43958194680479423,3754.9765625,-75.8281250000006,-484.7734375000012,0.13374230936796666
13.171875,2026-05-04T22:12:21.679687Z,2026-05-04T22:13:23.103750Z,0.9916759133338928,0.2181636244058609,-0.3771409392356873,-0.2936099136908161,3739.1562499999995,-159.8125000000024,-656.8437500000049,0.05429034328093746
13.1796875,2026-05-04T22:12:21.687500Z,2026-05-04T22:13:23.111562500Z,0.9910041689872742,0.2203516215085983,-0.4062646329402924,-0.17861998129729015,3723.335937499999,-243.79687500000418,-828.9140625000085,-0.025161622806091726
13.1875,2026-05-04T22:12:21.695312Z,2026-05-04T22:13:23.119375Z,0.9900512099266052,0.2275207936763763,-0.4294374883174896,-0.07291918322511452,3707.515624999999,-327.78125000000597,-1000.9843750000122,-0.10461358889312092
13.1953125,2026-05-04T22:12:21.703125Z,2026-05-04T22:13:23.127187500Z,0.984927237033844,0.239903911948204,-0.4477512836456299,-0.014870294963155208,3691.6953124999986,-411.7656250000078,-1173.054687500016,-0.1840655549801501
13.203125,2026-05-04T22:12:21.710937Z,2026-05-04T22:13:23.135000Z,0.9787409901618958,0.2575630247592926,-0.4598374664783478,0.022789068439191765,3683.6249999999995,-433.2499999999988,-1296.7500000000082,-0.24056594271103238
13.2109375,2026-05-04T22:12:21.718750Z,2026-05-04T22:13:23.142812500Z,0.969727098941803,0.2784498631954193,-0.4644658863544464,0.010453802996422682,3679.9140624999995,-419.57812499999915,-1393.234375000006,-0.2841560676165877
13.21875,2026-05-04T22:12:21.726562Z,2026-05-04T22:13:23.150625Z,0.9594479203224182,0.3015246689319611,-0.4615135490894318,-0.03755140045863148,3676.203125,-405.9062499999995,-1489.7187500000039,-0.32774619252214293
13.2265625,2026-05-04T22:12:21.734375Z,2026-05-04T22:13:23.158437500Z,0.9478564262390136,0.3261201977729797,-0.4540865421295166,-0.10639712785045331,3672.4921875,-392.2343749999998,-1586.2031250000016,-0.37133631742769824
13.234375,2026-05-04T22:12:21.742187Z,2026-05-04T22:13:23.166250Z,0.938170850276947,0.3507623076438904,-0.44083172082901,-0.17337565241183822,3668.78125,-378.5625000000001,-1682.6874999999993,-0.4149264423332535
13.2421875,2026-05-04T22:12:21.750000Z,2026-05-04T22:13:23.174062500Z,0.9288445711135864,0.3732784688472748,-0.4218874871730804,-0.2607027820762183,3670.25,-324.8750000000006,-1725.953125,-0.43532111901000514
13.25,2026-05-04T22:12:21.757812Z,2026-05-04T22:13:23.181875Z,0.9190808534622192,0.3935756087303162,-0.3961928188800812,-0.3806450339986969,3676.5,-234.24999999999872,-1720.09375,-0.43430461270632104
13.2578125,2026-05-04T22:12:21.765625Z,2026-05-04T22:13:23.189687500Z,0.908286154270172,0.4116227030754089,-0.3654391765594482,-0.5297471880203034,3682.75,-143.6249999999968,-1714.2343749999998,-0.43328810640263693
13.265625,2026-05-04T22:12:21.773437Z,2026-05-04T22:13:23.197500Z,0.9020373821258544,0.4255110323429108,-0.3290268778800964,-0.46480124756219876,3689.0000000000005,-52.99999999999485,-1708.3749999999998,-0.4322716000989529
13.2734375,2026-05-04T22:12:21.781250Z,2026-05-04T22:13:23.205312500Z,0.8968196511268616,0.4339836835861206,-0.2886012196540833,-0.3216554852377148,3695.2500000000005,37.625000000007084,-1702.5156249999995,-0.4312550937952688
13.28125,2026-05-04T22:12:21.789062Z,2026-05-04T22:13:23.213125Z,0.8946481943130493,0.4374286234378815,-0.2436086535453796,-0.18927419332083922,3702.1250000000005,118.32812500000537,-1654.937499999991,-0.4193642477616002
13.2890625,2026-05-04T22:12:21.796875Z,2026-05-04T22:13:23.220937500Z,0.8947731852531433,0.434899240732193,-0.1958943903446198,-0.06506864411695865,3709.9375000000005,184.14843750000387,-1544.7812499999936,-0.3911618921329611
13.296875,2026-05-04T22:12:21.804687Z,2026-05-04T22:13:23.228750Z,0.8964603543281555,0.4276214241981506,-0.1449971199035645,0.048056232769955416,3717.7500000000005,249.96875000000233,-1434.6249999999961,-0.36295953650432206
13.3046875,2026-05-04T22:12:21.812500Z,2026-05-04T22:13:23.236562500Z,0.8983505964279175,0.4159831702709198,-0.0913012772798538,0.155486822819946,3725.5625,315.7890625000008,-1324.4687499999986,-0.33475718087568296
13.3125,2026-05-04T22:12:21.820312Z,2026-05-04T22:13:23.244375Z,0.9028809666633606,0.3996120095252991,-0.0361446291208267,0.2243744937900317,3733.375,381.6093749999993,-1214.3125000000011,-0.30655482524704386
13.3203125,2026-05-04T22:12:21.828125Z,2026-05-04T22:13:23.252187500Z,0.9121447801589966,0.3803855776786804,0.0205189418047666,0.21625893992992234,3741.515625,420.1953125000007,-1083.8671875000039,-0.26398663710213843
13.328125,2026-05-04T22:12:21.835937Z,2026-05-04T22:13:23.260000Z,0.9198619723320008,0.357838362455368,0.0743224248290062,0.2007508345479234,3750.5,388.75,-901.25,-0.18447773677254314
13.3359375,2026-05-04T22:12:21.843750Z,2026-05-04T22:13:23.267812500Z,0.928813338279724,0.3332273066043854,0.1279721409082413,0.1404143496184992,3759.484375,357.3046874999993,-718.6328124999961,-0.10496883644294781
13.34375,2026-05-04T22:12:21.851562Z,2026-05-04T22:13:23.275625Z,0.9387176036834716,0.3086162507534027,0.1810221672058105,0.030678468811424848,3768.4687500000005,325.85937499999864,-536.0156249999922,-0.0254599361133525
13.3515625,2026-05-04T22:12:21.859375Z,2026-05-04T22:13:23.283437500Z,0.9482157230377196,0.2851224541664124,0.2335955053567886,-0.11491993714309898,3777.4531250000005,294.414062499998,-353.3984374999883,0.05404896421624282
13.359375,2026-05-04T22:12:21.867187Z,2026-05-04T22:13:23.291250Z,0.9552456140518188,0.2641115188598633,0.2840622365474701,-0.26947138407956195,3786.843750000001,253.15624999999275,-168.24999999998448,0.1076957004912573
13.3671875,2026-05-04T22:12:21.875000Z,2026-05-04T22:13:23.299062500Z,0.9628066420555116,0.2467937618494034,0.3313151895999908,-0.45937372551894307,3798.3671875000005,160.38281249999488,30.187500000010935,0.025566075479804967
13.375,2026-05-04T22:12:21.882812Z,2026-05-04T22:13:23.306875Z,0.9682117700576782,0.232734739780426,0.3736475706100464,-0.48568778903196674,3809.8906250000005,67.60937499999704,228.62500000000637,-0.05656354953164737
13.3828125,2026-05-04T22:12:21.890625Z,2026-05-04T22:13:23.314687500Z,0.972351610660553,0.2220896035432816,0.4121203720569611,-0.3105744772605688,3821.4140625,-25.164062500000814,427.06250000000176,-0.1386931745430997
13.390625,2026-05-04T22:12:21.898437Z,2026-05-04T22:13:23.322500Z,0.9746479988098145,0.2169222086668015,0.4466259479522705,-0.14673791546466397,3832.9375,-117.93749999999866,625.4999999999972,-0.22082279955455206
13.3984375,2026-05-04T22:12:21.906250Z,2026-05-04T22:13:23.330312500Z,0.9743668437004088,0.2178998291492462,0.476826012134552,-0.006316347586640602,3844.2812499999995,-208.74218749999847,822.0390624999947,-0.2971447869501878
13.40625,2026-05-04T22:12:21.914062Z,2026-05-04T22:13:23.338125Z,0.9711487293243408,0.2238431125879288,0.5035970211029053,0.10628543715246214,3851.3125,-252.29687499999937,973.0156249999978,-0.2340834715660931
13.4140625,2026-05-04T22:12:21.921875Z,2026-05-04T22:13:23.345937500Z,0.9657903909683228,0.2350158393383026,0.5257858037948608,0.19286594401217597,3858.34375,-295.85156250000034,1123.9921875000011,-0.17102215618199842
13.421875,2026-05-04T22:12:21.929687Z,2026-05-04T22:13:23.353750Z,0.9594635367393494,0.2507197260856628,0.541424036026001,0.25207180988500977,3865.375,-339.40625000000125,1274.9687500000043,-0.10796084079790373
13.4296875,2026-05-04T22:12:21.937500Z,2026-05-04T22:13:23.361562500Z,0.9514651298522948,0.2696047723293304,0.5491431951522827,0.2647701315907083,3872.4062500000005,-382.96093750000216,1425.9453125000075,-0.04489952541380904
13.4375,2026-05-04T22:12:21.945312Z,2026-05-04T22:13:23.369375Z,0.9436541795730592,0.2906467616558075,0.5512344241142273,0.26078357238170147,3879.4375000000005,-426.5156250000031,1576.9218750000107,0.018161789970285655
13.4453125,2026-05-04T22:12:21.953125Z,2026-05-04T22:13:23.377187500Z,0.9341403841972352,0.3132094740867615,0.5481898188591003,0.2229547731848882,3883.59375,-382.0234374999973,1640.750000000003,0.08672990642191339
13.453125,2026-05-04T22:12:21.960937Z,2026-05-04T22:13:23.385000Z,0.9228770136833192,0.3369050025939941,0.5391328930854797,0.14632165185867033,3887.5,-329.8749999999985,1697.0000000000016,0.15577687514028266
13.4609375,2026-05-04T22:12:21.968750Z,2026-05-04T22:13:23.392812500Z,0.912316620349884,0.361035019159317,0.525232195854187,0.061174349203071306,3891.40625,-277.7265624999997,1753.2500000000002,0.22482384385865192
13.46875,2026-05-04T22:12:21.976562Z,2026-05-04T22:13:23.400625Z,0.903537094593048,0.3836442828178406,0.5053192377090454,-0.03497809174735134,3895.3125,-225.5781250000009,1809.499999999999,0.2938708125770212
13.4765625,2026-05-04T22:12:21.984375Z,2026-05-04T22:13:23.408437500Z,0.8964291214942932,0.4026689827442169,0.4788865149021149,-0.15332394364400387,3899.21875,-173.4296875000021,1865.7499999999977,0.3629177812953905
13.484375,2026-05-04T22:12:21.992187Z,2026-05-04T22:13:23.416250Z,0.890227198600769,0.4179539084434509,0.4469334781169891,-0.2954254337458952,3903.28125,-87.68750000000267,1830.4375000000016,0.3348485281844503
13.4921875,2026-05-04T22:12:22.000000Z,2026-05-04T22:13:23.424062500Z,0.8862436413764954,0.4288007915019989,0.4101982712745667,-0.4457088252076384,3907.3828125,6.453124999999326,1772.2343750000005,0.28250021961617594
13.5,2026-05-04T22:12:22.007812Z,2026-05-04T22:13:23.431875Z,0.8820101022720337,0.4344492256641388,0.3683425486087799,-0.49299699802151287,3911.484375,100.59375000000134,1714.031249999999,0.23015191104790153
13.5078125,2026-05-04T22:12:22.015625Z,2026-05-04T22:13:23.439687500Z,0.8827130794525146,0.4359544515609741,0.3234114944934845,-0.342879920609338,3915.5859375,194.73437500000333,1655.828124999998,0.17780360247962715
13.515625,2026-05-04T22:12:22.023437Z,2026-05-04T22:13:23.447500Z,0.8851344585418701,0.4310508370399475,0.2751282751560211,-0.1875562819750601,3919.6875000000005,288.87500000000534,1597.6249999999966,0.12545529391135277
13.5234375,2026-05-04T22:12:22.031250Z,2026-05-04T22:13:23.455312500Z,0.8909457921981812,0.4214453995227814,0.2232315391302109,-0.05893197293497474,3914.8906249999995,334.5390625000011,1479.789062499993,0.028988918764477057
13.53125,2026-05-04T22:12:22.039062Z,2026-05-04T22:13:23.463125Z,0.8980381488800049,0.4062846004962921,0.1686745882034302,0.058151754015253396,3905.90625,357.39062500000057,1333.8906249999964,-0.08823889947820493
13.5390625,2026-05-04T22:12:22.046875Z,2026-05-04T22:13:23.470937500Z,0.9066770672798156,0.3874461352825165,0.1139484867453575,0.14006143315535352,3896.921875,380.24218750000006,1187.9921874999998,-0.2054667177208869
13.546875,2026-05-04T22:12:22.054687Z,2026-05-04T22:13:23.478750Z,0.9155972003936768,0.3662024140357971,0.0589917376637458,0.19109170266905265,3887.9375,403.0937499999995,1042.0937500000032,-0.3226945359635689
13.5546875,2026-05-04T22:12:22.062500Z,2026-05-04T22:13:23.486562500Z,0.9269699454307556,0.3437017500400543,0.0045116748660802,0.17916763680185935,3878.9531250000005,425.945312499999,896.1953125000066,-0.43992235420625087
13.5625,2026-05-04T22:12:22.070312Z,2026-05-04T22:13:23.494375Z,0.9397017955780028,0.3203321099281311,-0.0488458797335624,0.11479712874944423,3865.921875000001,397.6093750000029,726.781250000008,-0.42793386910503795
13.5703125,2026-05-04T22:12:22.078125Z,2026-05-04T22:13:23.502187500Z,0.9504340887069702,0.2971486747264862,-0.102633997797966,0.03211111277350826,3849.7109375000005,329.0546875000015,538.890625000004,-0.31441828851931364
13.578125,2026-05-04T22:12:22.085937Z,2026-05-04T22:13:23.510000Z,0.9599165320396424,0.2750204503536224,-0.1548229157924652,-0.07631389156561419,3833.5,260.5,351.0,-0.2009027079335893
13.5859375,2026-05-04T22:12:22.093750Z,2026-05-04T22:13:23.517812500Z,0.9698364734649658,0.255669891834259,-0.203352153301239,-0.2250038686040198,3817.2890624999995,191.94531249999852,163.109374999996,-0.087387127347865
13.59375,2026-05-04T22:12:22.101562Z,2026-05-04T22:13:23.525625Z,0.9779598712921144,0.2404780685901642,-0.2472991049289703,-0.380896562575366,3801.078124999999,123.39062499999707,-24.781250000008022,0.02612845323785933
13.6015625,2026-05-04T22:12:22.109375Z,2026-05-04T22:13:23.533437500Z,0.983755588531494,0.2301898449659348,-0.286310076713562,-0.5293073266648347,3785.3828124999995,45.29687499999599,-206.2265625000077,0.0688414922423763
13.609375,2026-05-04T22:12:22.117187Z,2026-05-04T22:13:23.541250Z,0.9879110455513,0.22475865483284,-0.3204619884490967,-0.45376079790146373,3770.3437499999995,-44.93750000000192,-379.4687500000037,0.021442205598103854
13.6171875,2026-05-04T22:12:22.125000Z,2026-05-04T22:13:23.549062500Z,0.9895356893539428,0.2236103415489197,-0.3519229590892792,-0.3286036672381931,3755.3046875,-135.17187499999983,-552.7109374999997,-0.025957081046168593
13.625,2026-05-04T22:12:22.132812Z,2026-05-04T22:13:23.556875Z,0.9885202646255492,0.2258914411067963,-0.3802778124809265,-0.22626946357829505,3740.2656250000005,-225.40624999999773,-725.9531249999957,-0.07335636769044104
13.6328125,2026-05-04T22:12:22.140625Z,2026-05-04T22:13:23.564687500Z,0.9858489632606506,0.2333864867687225,-0.4041118919849396,-0.13955544139456877,3725.226562500001,-315.6406249999956,-899.1953124999917,-0.12075565433471348
13.640625,2026-05-04T22:12:22.148437Z,2026-05-04T22:13:23.572500Z,0.982552707195282,0.2464368790388107,-0.4223949313163757,-0.06293526025194678,3713.3125000000005,-378.3124999999998,-1052.8749999999936,-0.17269322163063483
13.6484375,2026-05-04T22:12:22.156250Z,2026-05-04T22:13:23.580312500Z,0.9755228757858276,0.2634442448616028,-0.4332663416862488,-0.04297265038065069,3708.0390625,-382.41406249999983,-1164.984374999996,-0.23427463531131285
13.65625,2026-05-04T22:12:22.164062Z,2026-05-04T22:13:23.588125Z,0.9682117700576782,0.2843000292778015,-0.4364339411258698,-0.04377127767659487,3702.765625,-386.51562499999994,-1277.0937499999984,-0.2958560489919909
13.6640625,2026-05-04T22:12:22.171875Z,2026-05-04T22:13:23.595937500Z,0.9568859338760376,0.3067541122436523,-0.4335431158542633,-0.10258269702416331,3697.4921875,-390.6171875,-1389.2031250000007,-0.3574374626726689
13.671875,2026-05-04T22:12:22.179687Z,2026-05-04T22:13:23.603750Z,0.946372389793396,0.3292703032493591,-0.4254856705665588,-0.16814825260683972,3692.21875,-394.7187500000001,-1501.3125000000032,-0.41901887635334695
13.6796875,2026-05-04T22:12:22.187500Z,2026-05-04T22:13:23.611562500Z,0.9359681606292723,0.3531520366668701,-0.4123384654521942,-0.24111488970246933,3688.0,-382.5703124999969,-1594.0078125000007,-0.46710400931175305
13.6875,2026-05-04T22:12:22.195312Z,2026-05-04T22:13:23.619375Z,0.926782488822937,0.3749543726444244,-0.3948396742343903,-0.3187112878349861,3688.0,-305.42187499999864,-1609.0468750000002,-0.46120401938108657
13.6953125,2026-05-04T22:12:22.203125Z,2026-05-04T22:13:23.627187500Z,0.918830931186676,0.3938859701156616,-0.3712516129016876,-0.4112465802865752,3688.0,-228.2734375000004,-1624.0859375,-0.4553040294504201
13.703125,2026-05-04T22:12:22.210937Z,2026-05-04T22:13:23.635000Z,0.911457359790802,0.4104899168014526,-0.3423893451690674,-0.5178773480881804,3688.0,-151.1250000000022,-1639.1249999999995,-0.4494040395197536
13.7109375,2026-05-04T22:12:22.218750Z,2026-05-04T22:13:23.642812500Z,0.9038339257240297,0.4226712882518768,-0.3099442422389984,-0.4752937288854563,3688.0,-73.97656250000395,-1654.1640624999993,-0.4435040495890871
13.71875,2026-05-04T22:12:22.226562Z,2026-05-04T22:13:23.650625Z,0.8970071077346802,0.4292973577976227,-0.2717790007591248,-0.3195359944442665,3688.6562499999995,3.0468749999946287,-1661.0312500000061,-0.43727204953580395
13.7265625,2026-05-04T22:12:22.234375Z,2026-05-04T22:13:23.658437500Z,0.8969602584838867,0.4319663941860199,-0.2268940508365631,-0.21217251005263874,3696.8593749999995,78.63281249999623,-1573.9218750000043,-0.4272219330724248
13.734375,2026-05-04T22:12:22.242187Z,2026-05-04T22:13:23.666250Z,0.8968352675437927,0.4306318759918213,-0.1802715510129929,-0.10170407497519454,3705.0624999999995,154.21874999999784,-1486.8125000000025,-0.4171718166090456
13.7421875,2026-05-04T22:12:22.250000Z,2026-05-04T22:13:23.674062500Z,0.8975695371627808,0.4239437580108643,-0.1323419958353043,0.005585816888474059,3713.265625,229.80468749999946,-1399.7031250000007,-0.40712170014566645
13.75,2026-05-04T22:12:22.257812Z,2026-05-04T22:13:23.681875Z,0.901865541934967,0.4116382002830505,-0.0813063457608223,0.07997295402272281,3721.46875,305.3906250000011,-1312.5937499999986,-0.3970715836822873
13.7578125,2026-05-04T22:12:22.265625Z,2026-05-04T22:13:23.689687500Z,0.9075206518173218,0.3937618434429169,-0.0302860643714666,0.13536178047461647,3729.6718750000005,380.9765625000027,-1225.4843749999968,-0.3870214672189081
13.765625,2026-05-04T22:12:22.273437Z,2026-05-04T22:13:23.697500Z,0.9137381911277772,0.3749388754367828,0.0199192464351654,0.15554071301193842,3737.875,371.81249999999983,-1066.7499999999977,-0.30678420794149164
13.7734375,2026-05-04T22:12:22.281250Z,2026-05-04T22:13:23.705312500Z,0.9208930134773254,0.3539899885654449,0.0708780214190483,0.14057989183342098,3746.078125,359.1171875000001,-905.0312500000014,-0.2236224843801597
13.78125,2026-05-04T22:12:22.289062Z,2026-05-04T22:13:23.713125Z,0.9317346215248108,0.3308065533638,0.1247276365756989,0.05403788941193206,3754.2812499999995,346.4218750000004,-743.3125000000051,-0.14046076081882775
13.7890625,2026-05-04T22:12:22.296875Z,2026-05-04T22:13:23.720937500Z,0.9400298595428468,0.3073593080043793,0.1763937473297119,-0.03782596008541375,3762.4843749999995,333.7265625000007,-581.5937500000089,-0.0572990372574958
13.796875,2026-05-04T22:12:22.304687Z,2026-05-04T22:13:23.728750Z,0.9479189515113832,0.2859604060649872,0.2252458930015564,-0.16089168698652712,3770.6874999999995,321.03125000000097,-419.87500000001256,0.02586268630383615
13.8046875,2026-05-04T22:12:22.312500Z,2026-05-04T22:13:23.736562500Z,0.9555580615997314,0.2666253745555878,0.2717146277427673,-0.31099346722518967,3780.5312499999995,248.78125000000534,-233.38281250001225,0.006952748231707149
13.8125,2026-05-04T22:12:22.320312Z,2026-05-04T22:13:23.744375Z,0.9632440209388732,0.2487334758043289,0.3168302178382874,-0.48683362915768413,3790.6874999999995,165.18750000000358,-42.17187500000817,-0.03139941110395001
