sample_ts_utc,sample_ts_et,batch_id,sample_in_batch,x_raw,y_raw,z_raw
2026-05-04T22:12:25.090Z,2026-05-04 18:12:25.090,122636,36,3836,-794,1338
2026-05-04T22:12:25.130Z,2026-05-04 18:12:25.130,122636,37,3903,-294,1866
2026-05-04T22:12:25.170Z,2026-05-04 18:12:25.170,122636,38,3947,565,1823
2026-05-04T22:12:25.210Z,2026-05-04 18:12:25.210,122636,39,3904,804,1271
2026-05-04T22:12:25.250Z,2026-05-04 18:12:25.250,122636,40,3812,131,364
2026-05-04T22:12:25.290Z,2026-05-04 18:12:25.290,122636,41,3711,-663,-622
2026-05-04T22:12:25.330Z,2026-05-04 18:12:25.330,122636,42,3660,-696,-1430
2026-05-04T22:12:25.370Z,2026-05-04 18:12:25.370,122636,43,3689,59,-1768
2026-05-04T22:12:25.410Z,2026-05-04 18:12:25.410,122636,44,3741,712,-1552
2026-05-04T22:12:25.450Z,2026-05-04 18:12:25.450,122636,45,3770,562,-837
2026-05-04T22:12:25.490Z,2026-05-04 18:12:25.490,122636,46,3784,-243,151
2026-05-04T22:12:25.530Z,2026-05-04 18:12:25.530,122636,47,3824,-736,1107
2026-05-04T22:12:25.570Z,2026-05-04 18:12:25.570,122636,48,3892,-394,1702
2026-05-04T22:12:25.610Z,2026-05-04 18:12:25.610,122636,49,3941,424,1803
2026-05-04T22:12:25.650Z,2026-05-04 18:12:25.650,122636,50,3931,761,1338
2026-05-04T22:12:25.690Z,2026-05-04 18:12:25.690,122636,51,3855,266,511
2026-05-04T22:12:25.730Z,2026-05-04 18:12:25.730,122636,52,3735,-527,-406
2026-05-04T22:12:25.770Z,2026-05-04 18:12:25.770,122636,53,3667,-706,-1219
2026-05-04T22:12:25.810Z,2026-05-04 18:12:25.810,122636,54,3696,-104,-1642
2026-05-04T22:12:25.850Z,2026-05-04 18:12:25.850,122636,55,3743,621,-1553
2026-05-04T22:12:25.890Z,2026-05-04 18:12:25.890,122636,56,3765,598,-973
2026-05-04T22:12:25.930Z,2026-05-04 18:12:25.930,122636,57,3774,-97,-47
2026-05-04T22:12:25.970Z,2026-05-04 18:12:25.970,122636,58,3801,-668,873
2026-05-04T22:12:26.010Z,2026-05-04 18:12:26.010,122636,59,3875,-467,1549
2026-05-04T22:12:26.050Z,2026-05-04 18:12:26.050,122636,60,3929,276,1716
2026-05-04T22:12:26.090Z,2026-05-04 18:12:26.090,122636,61,3937,738,1366
2026-05-04T22:12:26.130Z,2026-05-04 18:12:26.130,122636,62,3854,359,685
2026-05-04T22:12:26.170Z,2026-05-04 18:12:26.170,122636,63,3751,-399,-210
2026-05-04T22:12:26.210Z,2026-05-04 18:12:26.210,122636,64,3688,-689,-1019
2026-05-04T22:12:26.250Z,2026-05-04 18:12:26.250,122636,65,3697,-208,-1504
2026-05-04T22:12:26.290Z,2026-05-04 18:12:26.290,122636,66,3751,505,-1536
2026-05-04T22:12:26.330Z,2026-05-04 18:12:26.330,122636,67,3765,623,-1062
2026-05-04T22:12:26.370Z,2026-05-04 18:12:26.370,122636,68,3764,35,-226
2026-05-04T22:12:26.410Z,2026-05-04 18:12:26.410,122636,69,3801,-582,669
2026-05-04T22:12:26.450Z,2026-05-04 18:12:26.450,122636,70,3866,-509,1358
2026-05-04T22:12:26.490Z,2026-05-04 18:12:26.490,122636,71,3914,147,1626
2026-05-04T22:12:26.530Z,2026-05-04 18:12:26.530,122636,72,3920,656,1405
2026-05-04T22:12:26.570Z,2026-05-04 18:12:26.570,122636,73,3873,440,787
2026-05-04T22:12:26.610Z,2026-05-04 18:12:26.610,122636,74,3774,-257,-47
2026-05-04T22:12:26.650Z,2026-05-04 18:12:26.650,122636,75,3720,-653,-837
2026-05-04T22:12:26.690Z,2026-05-04 18:12:26.690,122636,76,3698,-289,-1353
2026-05-04T22:12:26.730Z,2026-05-04 18:12:26.730,122636,77,3732,393,-1471
2026-05-04T22:12:26.770Z,2026-05-04 18:12:26.770,122636,78,3757,610,-1093
2026-05-04T22:12:26.810Z,2026-05-04 18:12:26.810,122636,79,3779,149,-375
2026-05-04T22:12:26.850Z,2026-05-04 18:12:26.850,122636,80,3800,-473,484
2026-05-04T22:12:26.890Z,2026-05-04 18:12:26.890,122636,81,3857,-535,1206
2026-05-04T22:12:26.930Z,2026-05-04 18:12:26.930,122636,82,3907,29,1512
2026-05-04T22:12:26.970Z,2026-05-04 18:12:26.970,122636,83,3926,591,1396
2026-05-04T22:12:27.010Z,2026-05-04 18:12:27.010,122636,84,3876,489,869
2026-05-04T22:12:27.050Z,2026-05-04 18:12:27.050,122636,85,3794,-130,124
2026-05-04T22:12:27.090Z,2026-05-04 18:12:27.090,122636,86,3709,-587,-651
2026-05-04T22:12:27.130Z,2026-05-04 18:12:27.130,122636,87,3711,-368,-1211
2026-05-04T22:12:27.170Z,2026-05-04 18:12:27.170,122636,88,3727,278,-1389
2026-05-04T22:12:27.210Z,2026-05-04 18:12:27.210,122636,89,3765,585,-1139
2026-05-04T22:12:27.250Z,2026-05-04 18:12:27.250,122636,90,3780,229,-502
2026-05-04T22:12:27.290Z,2026-05-04 18:12:27.290,122636,91,3784,-368,314
2026-05-04T22:12:27.330Z,2026-05-04 18:12:27.330,122636,92,3831,-536,1024
2026-05-04T22:12:27.370Z,2026-05-04 18:12:27.370,122636,93,3893,-73,1421
2026-05-04T22:12:27.410Z,2026-05-04 18:12:27.410,122636,94,3925,495,1373
2026-05-04T22:12:27.450Z,2026-05-04 18:12:27.450,122636,95,3894,496,946
2026-05-04T22:12:27.490Z,2026-05-04 18:12:27.490,122636,96,3808,-37,255
2026-05-04T22:12:27.530Z,2026-05-04 18:12:27.530,122636,97,3741,-526,-498
2026-05-04T22:12:27.570Z,2026-05-04 18:12:27.570,122636,98,3711,-405,-1088
2026-05-04T22:12:27.610Z,2026-05-04 18:12:27.610,122636,99,3738,174,-1338
2026-05-04T22:12:27.650Z,2026-05-04 18:12:27.650,122636,100,3772,532,-1162
2026-05-04T22:12:27.690Z,2026-05-04 18:12:27.690,122637,1,3778,300,-606
2026-05-04T22:12:27.730Z,2026-05-04 18:12:27.730,122637,2,3797,-277,154
2026-05-04T22:12:27.770Z,2026-05-04 18:12:27.770,122637,3,3828,-519,868
2026-05-04T22:12:27.810Z,2026-05-04 18:12:27.810,122637,4,3877,-154,1315
2026-05-04T22:12:27.850Z,2026-05-04 18:12:27.850,122637,5,3917,402,1350
2026-05-04T22:12:27.890Z,2026-05-04 18:12:27.890,122637,6,3902,520,1000
2026-05-04T22:12:27.930Z,2026-05-04 18:12:27.930,122637,7,3825,62,376
2026-05-04T22:12:27.970Z,2026-05-04 18:12:27.970,122637,8,3738,-446,-339
2026-05-04T22:12:28.010Z,2026-05-04 18:12:28.010,122637,9,3718,-423,-943
2026-05-04T22:12:28.050Z,2026-05-04 18:12:28.050,122637,10,3717,81,-1253
2026-05-04T22:12:28.090Z,2026-05-04 18:12:28.090,122637,11,3768,487,-1166
2026-05-04T22:12:28.130Z,2026-05-04 18:12:28.130,122637,12,3776,344,-706
2026-05-04T22:12:28.170Z,2026-05-04 18:12:28.170,122637,13,3792,-183,20
2026-05-04T22:12:28.210Z,2026-05-04 18:12:28.210,122637,14,3817,-488,723
2026-05-04T22:12:28.250Z,2026-05-04 18:12:28.250,122637,15,3854,-217,1188
2026-05-04T22:12:28.290Z,2026-05-04 18:12:28.290,122637,16,3917,302,1306
2026-05-04T22:12:28.330Z,2026-05-04 18:12:28.330,122637,17,3900,509,1045
2026-05-04T22:12:28.370Z,2026-05-04 18:12:28.370,122637,18,3830,126,478
2026-05-04T22:12:28.410Z,2026-05-04 18:12:28.410,122637,19,3761,-371,-211
2026-05-04T22:12:28.450Z,2026-05-04 18:12:28.450,122637,20,3722,-437,-813
2026-05-04T22:12:28.490Z,2026-05-04 18:12:28.490,122637,21,3725,-3,-1163
2026-05-04T22:12:28.530Z,2026-05-04 18:12:28.530,122637,22,3752,425,-1152
2026-05-04T22:12:28.570Z,2026-05-04 18:12:28.570,122637,23,3777,381,-754
2026-05-04T22:12:28.610Z,2026-05-04 18:12:28.610,122637,24,3800,-102,-102
2026-05-04T22:12:28.650Z,2026-05-04 18:12:28.650,122637,25,3814,-432,576
2026-05-04T22:12:28.690Z,2026-05-04 18:12:28.690,122637,26,3859,-277,1080
2026-05-04T22:12:28.730Z,2026-05-04 18:12:28.730,122637,27,3917,218,1244
2026-05-04T22:12:28.770Z,2026-05-04 18:12:28.770,122637,28,3895,485,1049
2026-05-04T22:12:28.810Z,2026-05-04 18:12:28.810,122637,29,3850,202,585
2026-05-04T22:12:28.850Z,2026-05-04 18:12:28.850,122637,30,3787,-292,-72
2026-05-04T22:12:28.890Z,2026-05-04 18:12:28.890,122637,31,3731,-434,-678
2026-05-04T22:12:28.930Z,2026-05-04 18:12:28.930,122637,32,3725,-78,-1073
2026-05-04T22:12:28.970Z,2026-05-04 18:12:28.970,122637,33,3752,361,-1116
2026-05-04T22:12:29.010Z,2026-05-04 18:12:29.010,122637,34,3775,376,-800
2026-05-04T22:12:29.050Z,2026-05-04 18:12:29.050,122637,35,3793,-24,-213
2026-05-04T22:12:29.090Z,2026-05-04 18:12:29.090,122637,36,3812,-389,430
2026-05-04T22:12:29.130Z,2026-05-04 18:12:29.130,122637,37,3866,-289,966
2026-05-04T22:12:29.170Z,2026-05-04 18:12:29.170,122637,38,3891,151,1193
2026-05-04T22:12:29.210Z,2026-05-04 18:12:29.210,122637,39,3907,435,1071
2026-05-04T22:12:29.250Z,2026-05-04 18:12:29.250,122637,40,3843,231,634
2026-05-04T22:12:29.290Z,2026-05-04 18:12:29.290,122637,41,3795,-211,35
2026-05-04T22:12:29.330Z,2026-05-04 18:12:29.330,122637,42,3744,-395,-563
2026-05-04T22:12:29.370Z,2026-05-04 18:12:29.370,122637,43,3745,-129,-967
2026-05-04T22:12:29.410Z,2026-05-04 18:12:29.410,122637,44,3759,298,-1088
2026-05-04T22:12:29.450Z,2026-05-04 18:12:29.450,122637,45,3765,380,-836
2026-05-04T22:12:29.490Z,2026-05-04 18:12:29.490,122637,46,3787,50,-313
2026-05-04T22:12:29.530Z,2026-05-04 18:12:29.530,122637,47,3809,-332,334
2026-05-04T22:12:29.570Z,2026-05-04 18:12:29.570,122637,48,3847,-299,854
2026-05-04T22:12:29.610Z,2026-05-04 18:12:29.610,122637,49,3882,76,1118
2026-05-04T22:12:29.650Z,2026-05-04 18:12:29.650,122637,50,3899,399,1052
2026-05-04T22:12:29.690Z,2026-05-04 18:12:29.690,122637,51,3874,275,696
2026-05-04T22:12:29.730Z,2026-05-04 18:12:29.730,122637,52,3798,-133,137
2026-05-04T22:12:29.770Z,2026-05-04 18:12:29.770,122637,53,3743,-375,-442
2026-05-04T22:12:29.810Z,2026-05-04 18:12:29.810,122637,54,3751,-160,-873
2026-05-04T22:12:29.850Z,2026-05-04 18:12:29.850,122637,55,3742,224,-1040
2026-05-04T22:12:29.890Z,2026-05-04 18:12:29.890,122637,56,3768,378,-861
2026-05-04T22:12:29.930Z,2026-05-04 18:12:29.930,122637,57,3779,101,-395
2026-05-04T22:12:29.970Z,2026-05-04 18:12:29.970,122637,58,3809,-279,212
2026-05-04T22:12:30.010Z,2026-05-04 18:12:30.010,122637,59,3832,-306,763
2026-05-04T22:12:30.050Z,2026-05-04 18:12:30.050,122637,60,3861,35,1055
2026-05-04T22:12:30.090Z,2026-05-04 18:12:30.090,122637,61,3908,338,1044
2026-05-04T22:12:30.130Z,2026-05-04 18:12:30.130,122637,62,3881,292,733
2026-05-04T22:12:30.170Z,2026-05-04 18:12:30.170,122637,63,3812,-78,228
2026-05-04T22:12:30.210Z,2026-05-04 18:12:30.210,122637,64,3756,-348,-329
2026-05-04T22:12:30.250Z,2026-05-04 18:12:30.250,122637,65,3724,-218,-777
2026-05-04T22:12:30.290Z,2026-05-04 18:12:30.290,122637,66,3753,174,-982
2026-05-04T22:12:30.330Z,2026-05-04 18:12:30.330,122637,67,3765,348,-850
2026-05-04T22:12:30.370Z,2026-05-04 18:12:30.370,122637,68,3772,151,-453
2026-05-04T22:12:30.410Z,2026-05-04 18:12:30.410,122637,69,3802,-208,100
2026-05-04T22:12:30.450Z,2026-05-04 18:12:30.450,122637,70,3840,-302,649
2026-05-04T22:12:30.490Z,2026-05-04 18:12:30.490,122637,71,3872,-38,987
2026-05-04T22:12:30.530Z,2026-05-04 18:12:30.530,122637,72,3894,307,1018
2026-05-04T22:12:30.570Z,2026-05-04 18:12:30.570,122637,73,3875,303,756
2026-05-04T22:12:30.610Z,2026-05-04 18:12:30.610,122637,74,3817,-27,302
2026-05-04T22:12:30.650Z,2026-05-04 18:12:30.650,122637,75,3773,-288,-248
2026-05-04T22:12:30.690Z,2026-05-04 18:12:30.690,122637,76,3750,-224,-689
2026-05-04T22:12:30.730Z,2026-05-04 18:12:30.730,122637,77,3755,110,-931
2026-05-04T22:12:30.770Z,2026-05-04 18:12:30.770,122637,78,3772,311,-851
2026-05-04T22:12:30.810Z,2026-05-04 18:12:30.810,122637,79,3781,170,-499
2026-05-04T22:12:30.850Z,2026-05-04 18:12:30.850,122637,80,3798,-168,25
2026-05-04T22:12:30.890Z,2026-05-04 18:12:30.890,122637,81,3835,-281,542
2026-05-04T22:12:30.930Z,2026-05-04 18:12:30.930,122637,82,3850,-70,901
2026-05-04T22:12:30.970Z,2026-05-04 18:12:30.970,122637,83,3889,241,999
2026-05-04T22:12:31.010Z,2026-05-04 18:12:31.010,122637,84,3879,301,792
2026-05-04T22:12:31.050Z,2026-05-04 18:12:31.050,122637,85,3847,37,377
2026-05-04T22:12:31.090Z,2026-05-04 18:12:31.090,122637,86,3785,-250,-137
2026-05-04T22:12:31.130Z,2026-05-04 18:12:31.130,122637,87,3761,-218,-597
2026-05-04T22:12:31.170Z,2026-05-04 18:12:31.170,122637,88,3756,62,-871
2026-05-04T22:12:31.210Z,2026-05-04 18:12:31.210,122637,89,3768,278,-856
2026-05-04T22:12:31.250Z,2026-05-04 18:12:31.250,122637,90,3783,184,-551
2026-05-04T22:12:31.290Z,2026-05-04 18:12:31.290,122637,91,3796,-114,-74
2026-05-04T22:12:31.330Z,2026-05-04 18:12:31.330,122637,92,3815,-255,439
2026-05-04T22:12:31.370Z,2026-05-04 18:12:31.370,122637,93,3848,-107,829
2026-05-04T22:12:31.410Z,2026-05-04 18:12:31.410,122637,94,3876,206,963
2026-05-04T22:12:31.450Z,2026-05-04 18:12:31.450,122637,95,3868,290,802
2026-05-04T22:12:31.490Z,2026-05-04 18:12:31.490,122637,96,3844,71,443
2026-05-04T22:12:31.530Z,2026-05-04 18:12:31.530,122637,97,3781,-212,-66
2026-05-04T22:12:31.570Z,2026-05-04 18:12:31.570,122637,98,3754,-232,-524
2026-05-04T22:12:31.610Z,2026-05-04 18:12:31.610,122637,99,3774,3,-798
2026-05-04T22:12:31.650Z,2026-05-04 18:12:31.650,122637,100,3771,252,-829
2026-05-04T22:12:31.690Z,2026-05-04 18:12:31.690,122638,1,3789,210,-586
2026-05-04T22:12:31.730Z,2026-05-04 18:12:31.730,122638,2,3785,-65,-148
2026-05-04T22:12:31.770Z,2026-05-04 18:12:31.770,122638,3,3823,-255,342
2026-05-04T22:12:31.810Z,2026-05-04 18:12:31.810,122638,4,3847,-124,752
2026-05-04T22:12:31.850Z,2026-05-04 18:12:31.850,122638,5,3869,153,909
2026-05-04T22:12:31.890Z,2026-05-04 18:12:31.890,122638,6,3865,273,809
2026-05-04T22:12:31.930Z,2026-05-04 18:12:31.930,122638,7,3841,107,496
2026-05-04T22:12:31.970Z,2026-05-04 18:12:31.970,122638,8,3800,-158,35
2026-05-04T22:12:32.010Z,2026-05-04 18:12:32.010,122638,9,3758,-216,-435
2026-05-04T22:12:32.050Z,2026-05-04 18:12:32.050,122638,10,3760,-27,-746
2026-05-04T22:12:32.090Z,2026-05-04 18:12:32.090,122638,11,3766,218,-814
2026-05-04T22:12:32.130Z,2026-05-04 18:12:32.130,122638,12,3785,200,-602
2026-05-04T22:12:32.170Z,2026-05-04 18:12:32.170,122638,13,3798,-38,-211
2026-05-04T22:12:32.210Z,2026-05-04 18:12:32.210,122638,14,3801,-218,267
2026-05-04T22:12:32.250Z,2026-05-04 18:12:32.250,122638,15,3839,-146,675
2026-05-04T22:12:32.290Z,2026-05-04 18:12:32.290,122638,16,3869,125,855
2026-05-04T22:12:32.330Z,2026-05-04 18:12:32.330,122638,17,3883,254,808
2026-05-04T22:12:32.370Z,2026-05-04 18:12:32.370,122638,18,3830,115,526
2026-05-04T22:12:32.410Z,2026-05-04 18:12:32.410,122638,19,3810,-146,111
2026-05-04T22:12:32.450Z,2026-05-04 18:12:32.450,122638,20,3776,-215,-349
2026-05-04T22:12:32.490Z,2026-05-04 18:12:32.490,122638,21,3761,-45,-679
2026-05-04T22:12:32.530Z,2026-05-04 18:12:32.530,122638,22,3759,184,-776
2026-05-04T22:12:32.570Z,2026-05-04 18:12:32.570,122638,23,3772,225,-628
2026-05-04T22:12:32.610Z,2026-05-04 18:12:32.610,122638,24,3787,-7,-259
2026-05-04T22:12:32.650Z,2026-05-04 18:12:32.650,122638,25,3806,-192,181
2026-05-04T22:12:32.690Z,2026-05-04 18:12:32.690,122638,26,3842,-151,602
2026-05-04T22:12:32.730Z,2026-05-04 18:12:32.730,122638,27,3864,94,812
2026-05-04T22:12:32.770Z,2026-05-04 18:12:32.770,122638,28,3882,227,812
2026-05-04T22:12:32.810Z,2026-05-04 18:12:32.810,122638,29,3854,135,561
2026-05-04T22:12:32.850Z,2026-05-04 18:12:32.850,122638,30,3822,-96,160
2026-05-04T22:12:32.890Z,2026-05-04 18:12:32.890,122638,31,3772,-212,-271
2026-05-04T22:12:32.930Z,2026-05-04 18:12:32.930,122638,32,3759,-69,-619
2026-05-04T22:12:32.970Z,2026-05-04 18:12:32.970,122638,33,3770,146,-754
2026-05-04T22:12:33.010Z,2026-05-04 18:12:33.010,122638,34,3774,217,-639
2026-05-04T22:12:33.050Z,2026-05-04 18:12:33.050,122638,35,3794,33,-326
2026-05-04T22:12:33.090Z,2026-05-04 18:12:33.090,122638,36,3809,-158,124
2026-05-04T22:12:33.130Z,2026-05-04 18:12:33.130,122638,37,3839,-146,517
2026-05-04T22:12:33.170Z,2026-05-04 18:12:33.170,122638,38,3855,62,772
2026-05-04T22:12:33.210Z,2026-05-04 18:12:33.210,122638,39,3872,208,800
2026-05-04T22:12:33.250Z,2026-05-04 18:12:33.250,122638,40,3854,151,598
2026-05-04T22:12:33.290Z,2026-05-04 18:12:33.290,122638,41,3818,-61,221
2026-05-04T22:12:33.330Z,2026-05-04 18:12:33.330,122638,42,3777,-183,-208
2026-05-04T22:12:33.370Z,2026-05-04 18:12:33.370,122638,43,3768,-89,-557
2026-05-04T22:12:33.410Z,2026-05-04 18:12:33.410,122638,44,3760,129,-706
2026-05-04T22:12:33.450Z,2026-05-04 18:12:33.450,122638,45,3783,190,-640
2026-05-04T22:12:33.490Z,2026-05-04 18:12:33.490,122638,46,3792,59,-367
2026-05-04T22:12:33.530Z,2026-05-04 18:12:33.530,122638,47,3797,-153,60
2026-05-04T22:12:33.570Z,2026-05-04 18:12:33.570,122638,48,3825,-152,455
2026-05-04T22:12:33.610Z,2026-05-04 18:12:33.610,122638,49,3861,19,712
2026-05-04T22:12:33.650Z,2026-05-04 18:12:33.650,122638,50,3878,179,751
2026-05-04T22:12:33.690Z,2026-05-04 18:12:33.690,122638,51,3854,163,616
2026-05-04T22:12:33.730Z,2026-05-04 18:12:33.730,122638,52,3820,-35,278
2026-05-04T22:12:33.770Z,2026-05-04 18:12:33.770,122638,53,3786,-166,-121
2026-05-04T22:12:33.810Z,2026-05-04 18:12:33.810,122638,54,3762,-97,-479
2026-05-04T22:12:33.850Z,2026-05-04 18:12:33.850,122638,55,3772,96,-675
2026-05-04T22:12:33.890Z,2026-05-04 18:12:33.890,122638,56,3779,177,-640
2026-05-04T22:12:33.930Z,2026-05-04 18:12:33.930,122638,57,3777,89,-409
2026-05-04T22:12:33.970Z,2026-05-04 18:12:33.970,122638,58,3794,-97,-23
2026-05-04T22:12:34.010Z,2026-05-04 18:12:34.010,122638,59,3806,-144,373
2026-05-04T22:12:34.050Z,2026-05-04 18:12:34.050,122638,60,3853,-11,672
2026-05-04T22:12:34.090Z,2026-05-04 18:12:34.090,122638,61,3864,140,761
2026-05-04T22:12:34.130Z,2026-05-04 18:12:34.130,122638,62,3850,168,625
2026-05-04T22:12:34.170Z,2026-05-04 18:12:34.170,122638,63,3821,0,314
2026-05-04T22:12:34.210Z,2026-05-04 18:12:34.210,122638,64,3796,-145,-60
2026-05-04T22:12:34.250Z,2026-05-04 18:12:34.250,122638,65,3786,-112,-411
2026-05-04T22:12:34.290Z,2026-05-04 18:12:34.290,122638,66,3769,44,-625
2026-05-04T22:12:34.330Z,2026-05-04 18:12:34.330,122638,67,3777,150,-633
2026-05-04T22:12:34.370Z,2026-05-04 18:12:34.370,122638,68,3790,98,-415
2026-05-04T22:12:34.410Z,2026-05-04 18:12:34.410,122638,69,3795,-77,-76
2026-05-04T22:12:34.450Z,2026-05-04 18:12:34.450,122638,70,3813,-137,313
2026-05-04T22:12:34.490Z,2026-05-04 18:12:34.490,122638,71,3851,-40,613
2026-05-04T22:12:34.530Z,2026-05-04 18:12:34.530,122638,72,3868,119,725
2026-05-04T22:12:34.570Z,2026-05-04 18:12:34.570,122638,73,3852,159,631
2026-05-04T22:12:34.610Z,2026-05-04 18:12:34.610,122638,74,3839,36,359
2026-05-04T22:12:34.650Z,2026-05-04 18:12:34.650,122638,75,3794,-104,7
2026-05-04T22:12:34.690Z,2026-05-04 18:12:34.690,122638,76,3772,-120,-358
2026-05-04T22:12:34.730Z,2026-05-04 18:12:34.730,122638,77,3772,23,-589
2026-05-04T22:12:34.770Z,2026-05-04 18:12:34.770,122638,78,3780,139,-632
2026-05-04T22:12:34.810Z,2026-05-04 18:12:34.810,122638,79,3790,91,-438
2026-05-04T22:12:34.850Z,2026-05-04 18:12:34.850,122638,80,3795,-33,-131
2026-05-04T22:12:34.890Z,2026-05-04 18:12:34.890,122638,81,3822,-126,245
2026-05-04T22:12:34.930Z,2026-05-04 18:12:34.930,122638,82,3837,-52,548
2026-05-04T22:12:34.970Z,2026-05-04 18:12:34.970,122638,83,3838,95,706
2026-05-04T22:12:35.010Z,2026-05-04 18:12:35.010,122638,84,3877,155,637
2026-05-04T22:12:35.050Z,2026-05-04 18:12:35.050,122638,85,3831,55,399
2026-05-04T22:12:35.090Z,2026-05-04 18:12:35.090,122638,86,3802,-80,62
2026-05-04T22:12:35.130Z,2026-05-04 18:12:35.130,122638,87,3795,-118,-295
2026-05-04T22:12:35.170Z,2026-05-04 18:12:35.170,122638,88,3783,5,-548
2026-05-04T22:12:35.210Z,2026-05-04 18:12:35.210,122638,89,3778,119,-607
2026-05-04T22:12:35.250Z,2026-05-04 18:12:35.250,122638,90,3783,104,-470
2026-05-04T22:12:35.290Z,2026-05-04 18:12:35.290,122638,91,3788,-22,-180
2026-05-04T22:12:35.330Z,2026-05-04 18:12:35.330,122638,92,3809,-98,178
2026-05-04T22:12:35.370Z,2026-05-04 18:12:35.370,122638,93,3849,-65,491
2026-05-04T22:12:35.410Z,2026-05-04 18:12:35.410,122638,94,3852,72,653
2026-05-04T22:12:35.450Z,2026-05-04 18:12:35.450,122638,95,3860,133,632
2026-05-04T22:12:35.490Z,2026-05-04 18:12:35.490,122638,96,3837,73,438
2026-05-04T22:12:35.530Z,2026-05-04 18:12:35.530,122638,97,3814,-72,122
2026-05-04T22:12:35.570Z,2026-05-04 18:12:35.570,122638,98,3791,-95,-238
2026-05-04T22:12:35.610Z,2026-05-04 18:12:35.610,122638,99,3773,-14,-504
2026-05-04T22:12:35.650Z,2026-05-04 18:12:35.650,122638,100,3784,106,-567
2026-05-04T22:12:35.690Z,2026-05-04 18:12:35.690,122639,1,3784,107,-469
2026-05-04T22:12:35.730Z,2026-05-04 18:12:35.730,122639,2,3798,-4,-201
2026-05-04T22:12:35.770Z,2026-05-04 18:12:35.770,122639,3,3810,-96,140
2026-05-04T22:12:35.810Z,2026-05-04 18:12:35.810,122639,4,3827,-64,443
2026-05-04T22:12:35.850Z,2026-05-04 18:12:35.850,122639,5,3855,55,626
2026-05-04T22:12:35.890Z,2026-05-04 18:12:35.890,122639,6,3863,134,629
2026-05-04T22:12:35.930Z,2026-05-04 18:12:35.930,122639,7,3839,85,454
2026-05-04T22:12:35.970Z,2026-05-04 18:12:35.970,122639,8,3817,-50,157
2026-05-04T22:12:36.010Z,2026-05-04 18:12:36.010,122639,9,3788,-104,-186
2026-05-04T22:12:36.050Z,2026-05-04 18:12:36.050,122639,10,3769,-11,-447
2026-05-04T22:12:36.090Z,2026-05-04 18:12:36.090,122639,11,3783,92,-563
2026-05-04T22:12:36.130Z,2026-05-04 18:12:36.130,122639,12,3780,111,-481
2026-05-04T22:12:36.170Z,2026-05-04 18:12:36.170,122639,13,3781,6,-245
2026-05-04T22:12:36.210Z,2026-05-04 18:12:36.210,122639,14,3805,-81,89
2026-05-04T22:12:36.250Z,2026-05-04 18:12:36.250,122639,15,3837,-72,394
2026-05-04T22:12:36.290Z,2026-05-04 18:12:36.290,122639,16,3855,44,586
2026-05-04T22:12:36.330Z,2026-05-04 18:12:36.330,122639,17,3846,121,629
2026-05-04T22:12:36.370Z,2026-05-04 18:12:36.370,122639,18,3857,85,474
2026-05-04T22:12:36.410Z,2026-05-04 18:12:36.410,122639,19,3820,-23,199
2026-05-04T22:12:36.450Z,2026-05-04 18:12:36.450,122639,20,3799,-96,-116
2026-05-04T22:12:36.490Z,2026-05-04 18:12:36.490,122639,21,3775,-45,-392
2026-05-04T22:12:36.530Z,2026-05-04 18:12:36.530,122639,22,3765,67,-540
2026-05-04T22:12:36.570Z,2026-05-04 18:12:36.570,122639,23,3790,115,-492
2026-05-04T22:12:36.610Z,2026-05-04 18:12:36.610,122639,24,3799,30,-271
2026-05-04T22:12:36.650Z,2026-05-04 18:12:36.650,122639,25,3812,-61,24
2026-05-04T22:12:36.690Z,2026-05-04 18:12:36.690,122639,26,3826,-71,344
2026-05-04T22:12:36.730Z,2026-05-04 18:12:36.730,122639,27,3836,6,551
2026-05-04T22:12:36.770Z,2026-05-04 18:12:36.770,122639,28,3869,92,621
2026-05-04T22:12:36.810Z,2026-05-04 18:12:36.810,122639,29,3854,87,479
2026-05-04T22:12:36.850Z,2026-05-04 18:12:36.850,122639,30,3816,-15,219
2026-05-04T22:12:36.890Z,2026-05-04 18:12:36.890,122639,31,3794,-61,-73
2026-05-04T22:12:36.930Z,2026-05-04 18:12:36.930,122639,32,3774,-31,-355
2026-05-04T22:12:36.970Z,2026-05-04 18:12:36.970,122639,33,3777,60,-503
2026-05-04T22:12:37.010Z,2026-05-04 18:12:37.010,122639,34,3777,103,-477
2026-05-04T22:12:37.050Z,2026-05-04 18:12:37.050,122639,35,3794,43,-304
2026-05-04T22:12:37.090Z,2026-05-04 18:12:37.090,122639,36,3795,-55,-4
2026-05-04T22:12:37.130Z,2026-05-04 18:12:37.130,122639,37,3835,-67,296
2026-05-04T22:12:37.170Z,2026-05-04 18:12:37.170,122639,38,3830,9,520
2026-05-04T22:12:37.210Z,2026-05-04 18:12:37.210,122639,39,3852,105,585
2026-05-04T22:12:37.250Z,2026-05-04 18:12:37.250,122639,40,3852,100,488
2026-05-04T22:12:37.290Z,2026-05-04 18:12:37.290,122639,41,3823,1,263
2026-05-04T22:12:37.330Z,2026-05-04 18:12:37.330,122639,42,3805,-70,-29
2026-05-04T22:12:37.370Z,2026-05-04 18:12:37.370,122639,43,3783,-36,-309
